0,0,0,0,0.181689,0.23719
0.050042,0.00733,0,-0.003665,0.213384,0.273183
0.100083,0.015845,-3.1e-05,-0.007614,0.232636,0.296098
0.150125,0.025098,-0.000102,-0.011805,0.244163,0.310802
0.200167,0.034809,-0.000216,-0.016206,0.250911,0.320326
0.250209,0.044804,-0.000378,-0.02079,0.254718,0.326564
0.30025,0.054975,-0.00059,-0.025534,0.256724,0.330701
0.350292,0.065251,-0.000852,-0.03042,0.257637,0.333479
0.400334,0.075591,-0.001167,-0.035428,0.257896,0.335365
0.450375,0.085966,-0.001535,-0.040544,0.257768,0.336655
0.500417,0.09636,-0.001956,-0.045753,0.257417,0.337538
0.550459,0.106761,-0.002432,-0.051044,0.256941,0.338134
0.6005,0.117161,-0.002964,-0.056406,0.256398,0.338522
0.650542,0.127556,-0.003551,-0.061829,0.255821,0.338756
0.700584,0.137941,-0.004194,-0.067306,0.255227,0.33887
0.750626,0.148314,-0.004893,-0.07283,0.254625,0.338889
0.800667,0.158673,-0.005649,-0.078394,0.254018,0.33883
0.850709,0.169016,-0.006461,-0.083995,0.253406,0.338708
0.900751,0.179342,-0.007331,-0.089628,0.252787,0.338532
0.950792,0.189648,-0.008257,-0.095291,0.252158,0.33831
1.000834,0.199935,-0.00924,-0.10098,0.251516,0.338049
1.050876,0.210199,-0.01028,-0.106694,0.250858,0.337753
1.100917,0.220442,-0.011377,-0.112433,0.25018,0.337428
1.150959,0.23066,-0.012531,-0.118194,0.249481,0.337078
1.201001,0.240853,-0.013741,-0.123979,0.248757,0.336705
1.251043,0.25102,-0.015008,-0.129787,0.248006,0.336313
1.301084,0.261159,-0.016331,-0.135619,0.247226,0.335903
1.351126,0.27127,-0.017711,-0.141475,0.246416,0.33548
1.401168,0.281352,-0.019147,-0.147356,0.245574,0.335043
1.451209,0.291403,-0.020639,-0.153265,0.2447,0.334595
1.501251,0.301421,-0.022187,-0.159201,0.243791,0.334138
1.551293,0.311407,-0.02379,-0.165167,0.242848,0.333672
1.601334,0.321359,-0.025449,-0.171165,0.241869,0.333199
1.651376,0.331276,-0.027163,-0.177196,0.240855,0.33272
1.701418,0.341156,-0.028932,-0.183263,0.239804,0.332235
1.75146,0.350999,-0.030757,-0.189367,0.238718,0.331746
1.801501,0.360804,-0.032636,-0.19551,0.237595,0.331253
1.851543,0.370569,-0.03457,-0.201695,0.236436,0.330756
1.901585,0.380294,-0.036558,-0.207924,0.23524,0.330257
1.951626,0.389977,-0.038601,-0.214199,0.234009,0.329756
2.001668,0.399617,-0.040698,-0.220522,0.232741,0.329252
2.05171,0.409214,-0.042849,-0.226895,0.231438,0.328748
2.101751,0.418766,-0.045055,-0.233321,0.230099,0.328242
2.151793,0.428272,-0.047314,-0.239802,0.228726,0.327737
2.201835,0.437732,-0.049627,-0.246341,0.227317,0.327231
2.251877,0.447143,-0.051993,-0.252939,0.225874,0.326725
2.301918,0.456506,-0.054413,-0.259599,0.224397,0.32622
2.35196,0.465819,-0.056887,-0.266323,0.222886,0.325717
2.402002,0.475081,-0.059413,-0.273114,0.221342,0.325215
2.452043,0.484291,-0.061993,-0.279973,0.219765,0.324716
2.502085,0.493449,-0.064626,-0.286904,0.218155,0.324218
2.552127,0.502552,-0.067312,-0.293908,0.216513,0.323724
2.602168,0.511601,-0.070051,-0.300988,0.21484,0.323234
2.65221,0.520594,-0.072843,-0.308146,0.213135,0.322748
2.702252,0.52953,-0.075687,-0.315385,0.211399,0.322266
2.752294,0.538409,-0.078584,-0.322706,0.209633,0.321789
2.802335,0.547228,-0.081533,-0.330113,0.207837,0.321319
2.852377,0.555989,-0.084535,-0.337607,0.206012,0.320854
2.902419,0.564688,-0.087589,-0.345191,0.204157,0.320396
2.95246,0.573327,-0.090695,-0.352867,0.202274,0.319946
3.002502,0.581902,-0.093853,-0.360638,0.200363,0.319504
3.052544,0.590415,-0.097064,-0.368506,0.198424,0.319071
3.102585,0.598863,-0.100326,-0.376473,0.196458,0.318647
3.152627,0.607246,-0.10364,-0.384542,0.194465,0.318233
3.202669,0.615563,-0.107006,-0.392715,0.192447,0.31783
3.252711,0.623813,-0.110423,-0.400995,0.190403,0.317438
3.302752,0.631995,-0.113892,-0.409384,0.188335,0.317059
3.352794,0.640109,-0.117413,-0.417885,0.186242,0.316692
3.402836,0.648153,-0.120984,-0.4265,0.184125,0.316339
3.452877,0.656126,-0.124607,-0.435231,0.181986,0.316
3.502919,0.664029,-0.128282,-0.444081,0.179825,0.315675
3.552961,0.671859,-0.132007,-0.453052,0.177642,0.315367
3.603003,0.679616,-0.135784,-0.462147,0.175438,0.315074
3.653044,0.687299,-0.139611,-0.471368,0.173215,0.314799
3.703086,0.694908,-0.143489,-0.480718,0.170973,0.314541
3.753128,0.702442,-0.147418,-0.490199,0.168712,0.314301
3.803169,0.709899,-0.151398,-0.499813,0.166435,0.31408
3.853211,0.71728,-0.155428,-0.509563,0.164142,0.313878
3.903253,0.724582,-0.159508,-0.519452,0.161833,0.313697
3.953294,0.731806,-0.163639,-0.52948,0.159511,0.313536
4.003336,0.738951,-0.16782,-0.539652,0.157177,0.313396
4.053378,0.746016,-0.172052,-0.549968,0.15483,0.313277
4.10342,0.753,-0.176334,-0.560432,0.152474,0.313181
4.153461,0.759902,-0.180665,-0.571044,0.150109,0.313107
4.203503,0.766722,-0.185047,-0.581808,0.147737,0.313056
4.253545,0.773459,-0.189478,-0.592726,0.145359,0.313028
4.303586,0.780113,-0.193959,-0.603798,0.142977,0.313024
4.353628,0.786682,-0.19849,-0.615028,0.140593,0.313043
4.40367,0.793166,-0.20307,-0.626416,0.138208,0.313086
4.453711,0.799564,-0.2077,-0.637964,0.135825,0.313153
4.503753,0.805876,-0.21238,-0.649675,0.133445,0.313244
4.553795,0.8121,-0.217109,-0.661548,0.13107,0.313358
4.603837,0.818237,-0.221887,-0.673586,0.128703,0.313497
4.653878,0.824285,-0.226714,-0.685789,0.126346,0.313659
4.70392,0.830244,-0.23159,-0.698159,0.124001,0.313844
4.753962,0.836114,-0.236516,-0.710696,0.121671,0.314053
4.804003,0.841893,-0.24149,-0.7234,0.119357,0.314284
4.854045,0.847581,-0.246513,-0.736273,0.117064,0.314537
