time,x,y,theta,right_vel,left_vel
0.0,1.26942669181376,0.0,1.5707963267948966,0.3382837629806455,0.22143856253134092
0.05,1.2693495689304017,0.013991924639558272,1.5818214682584868,0.3382647109713711,0.22135560858343292
0.1,1.2691182096513904,0.02797704895075358,1.5928586711677473,0.33820769431391745,0.22110674376601366
0.15000000000000002,1.2687326420887783,0.04194857591030549,1.6039200238290459,0.33811313129202003,0.22069195922514004
0.2,1.26819291309219,0.05589971510349234,1.61501766828975,0.3379817196164572,0.22011124043336858
0.25,1.267499088243131,0.06982368602441555,1.626163827255928,0.3378144372670204,0.21936456755218905
0.30000000000000004,1.2666512518470172,0.08371372137144807,1.6373708310615938,0.3376125436410663,0.218451915977375
0.35000000000000003,1.265649506922933,0.09756307033626536,1.6486511446980077,0.33737758097728965,0.21737325710627542
0.4,1.264493975191112,0.1113650018848603,1.6600173949038397,0.33711137601272145,0.21612855937878236
0.45,1.263184797058148,0.1251128080289474,1.6714823973069473,0.3368160418190322,0.21471778965762392
0.5,1.2617221315999343,0.13879980708616638,1.6830591835959103,0.33649397975066464,0.21314091502904275
0.55,1.2601061565423348,0.1524193469275007,1.694761028683934,0.33614788142178925,0.21139790512215312
0.6000000000000001,1.2583370682395878,0.16596480821033235,1.7066014778089122,0.3357807306111765,0.20948873506465193
0.65,1.256415081650449,0.17942960759556234,1.7185943734908526,0.33539580497340316,0.2074133892144493
0.7000000000000001,1.2543404303120707,0.1928072009472322,1.7307538822409922,0.3349966774109133,0.20517186583155592
0.75,1.2521133663116262,0.20609108651309258,1.7430945208851314,0.3345872169338655,0.2027641828825928
0.8,1.249734160255679,0.21927480808457248,1.7556311823263153,0.33417158880291925,0.20019038520197002
0.8500000000000001,1.2472031012373008,0.23235195813461312,1.768379160528196,0.3337542537136443,0.19745055326948782
0.9,1.2445204968009462,0.24531618093184202,1.7813541744493615,0.3333399657395636,0.19454481390419676
0.9500000000000001,1.2416866729050815,0.2581611756295736,1.7945723905996698,0.33293376870349234,0.19147335321911219
1.0,1.2387019738825795,0.27088069932813413,1.8080504438211848,0.3325409905933765,0.18823643223100642
1.05,1.23556676239888,0.2834685701090244,1.8218054558176,0.33216723557896344,0.18483440557406883
1.1,1.2322814194079221,0.29591867003944333,1.8358550508659957,0.33181837311918916,0.18126774382556488
1.1500000000000001,1.2288463441058568,0.30822494814571444,1.8502173680423601,0.331500523577251,0.17753706001529435
1.2000000000000002,1.2252619538825391,0.3203814233541682,1.864911069176524,0.33122003968140906,0.17364314095777206
1.25,1.221528684270814,0.33238218739805175,1.8799553416222667,0.33098348308558123,0.16958698411521755
1.3,1.2176469888935944,0.3442214076890539,1.8953698947837965,0.33079759519640184,0.1653698407684766
1.35,1.2136173394087422,0.35589333015204827,1.911174949180569,0.3306692613451187,0.16099326633881428
1.4000000000000001,1.2094402254517589,0.36739228202167756,1.9273912166590388,0.33060546729717843,0.15645917876180615
1.4500000000000002,1.2051161545762896,0.3787126745994206,1.944039870173893,0.33061324701471,0.15176992585951604
1.5,1.200645652192452,0.3898490059698002,1.9611425013652783,0.3306996205242684,0.14692836268117293
