time,x,y,theta,right_vel,left_vel
0.0,1.0,0.0,1.5707963267948966,0.3360773536398383,0.19527024104765306
0.05,0.999911773089118,0.013282127260793558,1.5840835332192835,0.3360629645339882,0.19514401336542217
0.1,0.9996471079244477,0.026554880206673494,1.5973918526378548,0.33602011465152126,0.19476528598398998
0.15000000000000002,0.9992060512071688,0.03980889113896908,1.6107424663154224,0.3359497568390769,0.19413392605519542
0.2,0.9985886807634247,0.053034805586825724,1.6241566921291495,0.3358534809557353,0.1932497127136051
0.25,0.9977951055305896,0.06622328890944228,1.637656053042723,0.3357335164624903,0.192112337997678
0.30000000000000004,0.9968254655380464,0.07936503288431253,1.6512623457544804,0.3355927358785917,0.190721408340844
0.35000000000000003,0.9956799318824773,0.09245076227682111,1.6649977095302042,0.33543465892683527,0.18907644684248376
0.4,0.9943587066976738,0.10547124138655718,1.6788846951884255,0.3352634571259252,0.18717689660119063
0.45,0.9928620231188692,0.11841728056572529,1.6929463341494129,0.33508395851380973,0.18502212547473057
0.5,0.991190145241601,0.1312797427050532,1.7072062073864922,0.3349016520986621,0.18261143272529978
0.55,0.9893433680751103,0.1440495496826188,1.7216885140272808,0.3347226915309229,0.17994405811769326
0.6000000000000001,0.9873220174902857,0.1567176887710446,1.736418139239637,0.33455389736729824,0.17701919416471387
0.65,0.9851264501621633,0.1692752189985381,1.7514207208988384,0.33440275715228224,0.17383600236157787
0.7000000000000001,0.982757053506989,0.18171327745928761,1.7667227143642676,0.3342774223709276,0.17039363442229657
0.75,0.980214245613858,0.19402308556876108,1.782351454490645,0.3341867011244033,0.16669125972904997
0.8,0.9774984751709408,0.20619595525949172,1.7983352137549051,0.33414004514361195,0.16272810043314678
0.8500000000000001,0.9746102213863113,0.21822329511297836,1.8147032550888824,0.33414752948245924,0.1585034759053967
0.9,0.9715499939033879,0.23009661642337237,1.8314858776633605,0.33421982291875574,0.15401685852559557
0.9500000000000001,0.9683183327110056,0.24180753918867198,1.8487144534638646,0.3343681467361922,0.14926794312451416
1.0,0.9649158080481324,0.2533477980251946,1.8664214520261555,0.3346042191667768,0.14425673274367012
1.05,0.9613430203032485,0.2647092480011538,1.8846404501538583,0.33494018234468625,0.13898364375053457
1.1,0.957600599908406,0.27588387038522294,1.9034061228178953,0.33538850817016214,0.13344963372614177
1.1500000000000001,0.9536892072279861,0.28686377830602877,1.9227542107362041,0.335961879024009,0.12765635590676452
1.2000000000000002,0.9496095324421759,0.29764122231858026,1.9427214593561137,0.33667303883787575,0.12160634427906336
1.25,0.9453622954251828,0.3082085958737038,1.9633455231212442,0.3375346096550103,0.1153032336525513
1.3,0.9409482456182103,0.31855844068662553,1.9846648280203276,0.3385588685703276,0.10875201910025843
1.35,0.9363681618972165,0.3286834520009099,2.006718384521046,0.3397574798988705,0.10195935898244832
1.4000000000000001,0.9316228524354777,0.3385764837440418,2.0295455421400788,0.34114117769526875,0.09493392523828698
1.4500000000000002,0.926713154560984,0.3482305535710104,2.0531856761664735,0.34271939446947375,0.08768680360813225
1.5,0.9216399346086892,0.3576388477923381,2.077677796543196,0.3444998332812063,0.08023194476881795
