0,0,0,0,0.181689,0.23719
0.050042,0.009634,0,-0.004817,0.190028,0.247013
0.100083,0.019686,-4.8e-05,-0.009763,0.193989,0.252182
0.150125,0.029948,-0.000149,-0.014814,0.195769,0.254949
0.200167,0.040313,-0.000302,-0.01995,0.196472,0.256458
0.250209,0.050728,-0.00051,-0.025156,0.196648,0.257295
0.30025,0.061166,-0.000773,-0.03042,0.196571,0.257761
0.350292,0.07161,-0.00109,-0.035731,0.196376,0.258013
0.400334,0.082055,-0.001464,-0.041081,0.196124,0.258133
0.450375,0.092494,-0.001893,-0.046463,0.195845,0.258167
0.500417,0.102925,-0.002378,-0.051872,0.19555,0.258142
0.550459,0.113346,-0.002919,-0.057304,0.195244,0.258071
0.6005,0.123755,-0.003516,-0.062757,0.194926,0.257966
0.650542,0.134151,-0.004169,-0.068228,0.194594,0.257832
0.700584,0.144532,-0.004879,-0.073717,0.194247,0.257675
0.750626,0.154898,-0.005644,-0.079222,0.193881,0.257498
0.800667,0.165248,-0.006466,-0.084744,0.193495,0.257304
0.850709,0.175579,-0.007343,-0.090282,0.193088,0.257094
0.900751,0.185891,-0.008277,-0.095837,0.192658,0.256871
0.950792,0.196182,-0.009266,-0.10141,0.192203,0.256637
1.000834,0.206453,-0.010311,-0.107003,0.191724,0.256392
1.050876,0.2167,-0.011412,-0.112615,0.191218,0.256137
1.100917,0.226924,-0.012568,-0.11825,0.190686,0.255874
1.150959,0.237124,-0.01378,-0.123908,0.190128,0.255602
1.201001,0.247297,-0.015047,-0.12959,0.189542,0.255323
1.251043,0.257443,-0.016369,-0.1353,0.188929,0.255037
1.301084,0.267561,-0.017747,-0.141037,0.188288,0.254744
1.351126,0.277649,-0.019179,-0.146805,0.18762,0.254446
1.401168,0.287708,-0.020666,-0.152605,0.186925,0.254141
1.451209,0.297734,-0.022209,-0.158439,0.186202,0.25383
1.501251,0.307728,-0.023805,-0.164309,0.185452,0.253514
1.551293,0.317688,-0.025457,-0.170216,0.184675,0.253193
1.601334,0.327614,-0.027163,-0.176163,0.183871,0.252867
1.651376,0.337503,-0.028923,-0.182151,0.18304,0.252536
1.701418,0.347356,-0.030738,-0.188183,0.182182,0.252201
1.75146,0.35717,-0.032607,-0.19426,0.181298,0.251862
1.801501,0.366946,-0.03453,-0.200384,0.180388,0.251519
1.851543,0.376681,-0.036508,-0.206558,0.179451,0.251173
1.901585,0.386374,-0.038539,-0.212783,0.178489,0.250823
1.951626,0.396026,-0.040624,-0.219061,0.177501,0.25047
2.001668,0.405634,-0.042763,-0.225394,0.176487,0.250114
2.05171,0.415198,-0.044956,-0.231784,0.175448,0.249756
2.101751,0.424716,-0.047203,-0.238234,0.174384,0.249395
2.151793,0.434187,-0.049503,-0.244744,0.173295,0.249033
2.201835,0.443611,-0.051856,-0.251318,0.172181,0.24867
2.251877,0.452987,-0.054263,-0.257956,0.171043,0.248305
2.301918,0.462313,-0.056724,-0.264662,0.16988,0.24794
2.35196,0.471588,-0.059238,-0.271437,0.168693,0.247575
2.402002,0.480812,-0.061805,-0.278283,0.167483,0.24721
2.452043,0.489983,-0.064425,-0.285203,0.166248,0.246845
2.502085,0.4991,-0.067098,-0.292198,0.16499,0.246482
2.552127,0.508163,-0.069824,-0.299271,0.163709,0.24612
2.602168,0.51717,-0.072603,-0.306424,0.162405,0.24576
2.65221,0.52612,-0.075435,-0.313658,0.161078,0.245402
2.702252,0.535013,-0.07832,-0.320977,0.159728,0.245047
2.752294,0.543848,-0.081257,-0.328382,0.158357,0.244696
2.802335,0.552623,-0.084247,-0.335876,0.156963,0.244349
2.852377,0.561337,-0.087289,-0.34346,0.155547,0.244006
2.902419,0.56999,-0.090383,-0.351138,0.15411,0.243668
2.95246,0.578581,-0.09353,-0.358911,0.152652,0.243335
3.002502,0.587108,-0.096729,-0.366781,0.151173,0.243009
3.052544,0.595571,-0.099981,-0.374752,0.149673,0.242689
3.102585,0.603969,-0.103284,-0.382825,0.148153,0.242376
3.152627,0.612301,-0.106639,-0.391003,0.146614,0.242071
3.202669,0.620566,-0.110046,-0.399288,0.145055,0.241773
3.252711,0.628763,-0.113505,-0.407682,0.143477,0.241485
3.302752,0.636892,-0.117016,-0.416189,0.14188,0.241206
3.352794,0.644951,-0.120578,-0.424809,0.140265,0.240937
3.402836,0.652939,-0.124191,-0.433547,0.138633,0.240678
3.452877,0.660856,-0.127856,-0.442404,0.136983,0.24043
3.502919,0.668701,-0.131572,-0.451382,0.135317,0.240193
3.552961,0.676472,-0.13534,-0.460484,0.133635,0.239969
3.603003,0.68417,-0.139158,-0.469713,0.131938,0.239756
3.653044,0.691793,-0.143028,-0.479071,0.130225,0.239557
3.703086,0.699341,-0.146948,-0.48856,0.128499,0.239371
3.753128,0.706812,-0.150919,-0.498183,0.126759,0.2392
3.803169,0.714206,-0.154941,-0.507942,0.125007,0.239042
3.853211,0.721522,-0.159014,-0.51784,0.123242,0.238899
3.903253,0.728759,-0.163137,-0.527878,0.121467,0.238772
3.953294,0.735917,-0.16731,-0.538059,0.119682,0.23866
4.003336,0.742994,-0.171534,-0.548385,0.117887,0.238564
4.053378,0.74999,-0.175808,-0.558859,0.116085,0.238484
4.10342,0.756905,-0.180132,-0.569483,0.114275,0.238421
4.153461,0.763737,-0.184506,-0.580257,0.11246,0.238375
4.203503,0.770485,-0.18893,-0.591186,0.110639,0.238346
4.253545,0.77715,-0.193403,-0.60227,0.108815,0.238334
4.303586,0.783729,-0.197927,-0.613511,0.106989,0.23834
4.353628,0.790223,-0.2025,-0.624911,0.105162,0.238363
4.40367,0.796631,-0.207122,-0.636472,0.103336,0.238403
4.453711,0.802952,-0.211794,-0.648195,0.101512,0.238462
4.503753,0.809186,-0.216515,-0.660081,0.099691,0.238537
4.553795,0.815331,-0.221285,-0.672132,0.097876,0.23863
4.603837,0.821387,-0.226104,-0.684348,0.096068,0.23874
4.653878,0.827354,-0.230972,-0.696731,0.094269,0.238867
4.70392,0.83323,-0.235889,-0.709281,0.092481,0.239011
4.753962,0.839016,-0.240854,-0.721999,0.090705,0.239171
4.804003,0.84471,-0.245869,-0.734885,0.088944,0.239346
4.854045,0.850312,-0.250931,-0.747938,0.087201,0.239537
4.904087,0.855821,-0.256043,-0.76116,0.085476,0.239743
4.954128,0.861237,-0.261202,-0.774549,0.083773,0.239963
5.00417,0.866558,-0.26641,-0.788105,0.082094,0.240196
5.054212,0.871786,-0.271665,-0.801828,0.080441,0.240442
5.104254,0.876918,-0.276969,-0.815714,0.078816,0.2407
5.154295,0.881954,-0.282321,-0.829765,0.077223,0.240968
5.204337,0.886895,-0.28772,-0.843977,0.075664,0.241246
5.254379,0.891738,-0.293167,-0.858348,0.074141,0.241533
5.30442,0.896484,-0.298661,-0.872876,0.072657,0.241828
5.354462,0.901133,-0.304203,-0.887559,0.071215,0.242129
5.404504,0.905682,-0.309792,-0.902393,0.069818,0.242436
5.454545,0.910133,-0.315429,-0.917375,0.068468,0.242746
5.504587,0.914485,-0.321112,-0.932501,0.067168,0.24306
5.554629,0.918736,-0.326843,-0.947767,0.065922,0.243375
5.604671,0.922887,-0.33262,-0.963169,0.064731,0.24369
5.654712,0.926937,-0.338444,-0.978701,0.063598,0.244004
5.704754,0.930885,-0.344314,-0.994359,0.062527,0.244315
5.754796,0.934732,-0.350231,-1.010137,0.061519,0.244623
5.804837,0.938476,-0.356195,-1.026029,0.060578,0.244925
5.854879,0.942117,-0.362204,-1.042029,0.059706,0.245221
5.904921,0.945655,-0.36826,-1.05813,0.058905,0.245509
5.954962,0.949089,-0.374361,-1.074326,0.058177,0.245788
6.005004,0.95242,-0.380508,-1.090609,0.057525,0.246056
6.055046,0.955645,-0.386701,-1.106972,0.056951,0.246314
6.105088,0.958765,-0.392939,-1.123407,0.056457,0.246559
6.155129,0.961781,-0.399222,-1.139907,0.056044,0.24679
6.205171,0.96469,-0.405551,-1.156462,0.055714,0.247008
