Time [s], X-Pos [m], Y-Pos [m], phi [rad], dX-Pos [m/s], dY-Pos [m/s], dphi [rad/s], Path Vel [m/s]
25.1,4.89524,0.254958,1.01256,0.105939,0.169638,0.387877,0.2
25.15,4.90045,0.263491,1.03178,0.102658,0.171643,0.381139,0.2
25.2,4.9055,0.272122,1.05067,0.0993981,0.173551,0.374402,0.2
25.25,4.91039,0.280846,1.06922,0.0961615,0.175365,0.367664,0.2
25.3,4.91512,0.289659,1.08744,0.0929515,0.177088,0.360927,0.2
25.35,4.91969,0.298555,1.10531,0.0897709,0.178721,0.354189,0.2
25.4,4.9241,0.307531,1.12285,0.0866223,0.180268,0.347451,0.2
25.45,4.92835,0.316582,1.14006,0.0835083,0.181732,0.340714,0.2
25.5,4.93245,0.325704,1.15693,0.0804312,0.183114,0.333976,0.2
25.55,4.93639,0.334893,1.17346,0.0773934,0.184419,0.327239,0.2
25.6,4.94019,0.344146,1.18965,0.074397,0.185648,0.320501,0.2
25.65,4.94383,0.353458,1.20551,0.0714441,0.186804,0.313763,0.2
25.7,4.94733,0.362826,1.22103,0.0685364,0.18789,0.307026,0.2
25.75,4.95069,0.372247,1.23621,0.0656759,0.188909,0.300288,0.2
25.8,4.9539,0.381717,1.25105,0.0628643,0.189863,0.29355,0.2
25.85,4.95697,0.391234,1.26556,0.060103,0.190755,0.286813,0.2
25.9,4.95991,0.400793,1.27974,0.0573936,0.191588,0.280075,0.2
25.95,4.96271,0.410392,1.29357,0.0547375,0.192364,0.273338,0.2
26,4.96538,0.420029,1.30707,0.052136,0.193085,0.2666,0.2
26.05,4.96793,0.429701,1.32023,0.0495903,0.193754,0.259862,0.2
26.1,4.97034,0.439405,1.33306,0.0471014,0.194375,0.253125,0.2
26.15,4.97264,0.449138,1.34554,0.0446705,0.194948,0.246387,0.2
26.2,4.97481,0.458899,1.35769,0.0422985,0.195476,0.23965,0.2
26.25,4.97687,0.468686,1.36951,0.0399862,0.195962,0.232912,0.2
26.3,4.97881,0.478496,1.38099,0.0377346,0.196408,0.226174,0.2
26.35,4.98064,0.488327,1.39213,0.0355442,0.196816,0.219437,0.2
26.4,4.98236,0.498177,1.40293,0.0334159,0.197189,0.212699,0.2
26.45,4.98398,0.508046,1.4134,0.0313502,0.197528,0.205961,0.2
26.5,4.9855,0.51793,1.42353,0.0293478,0.197835,0.199224,0.2
26.55,4.98692,0.527829,1.43332,0.027409,0.198113,0.192486,0.2
26.6,4.98824,0.537741,1.44277,0.0255345,0.198363,0.185749,0.2
26.65,4.98947,0.547665,1.45189,0.0237246,0.198588,0.179011,0.2
26.7,4.99061,0.5576,1.46068,0.0219797,0.198789,0.172273,0.2
26.75,4.99167,0.567544,1.46912,0.0203001,0.198967,0.165536,0.2
26.8,4.99264,0.577497,1.47723,0.0186862,0.199125,0.158798,0.2
26.85,4.99354,0.587457,1.485,0.0171381,0.199264,0.15206,0.2
26.9,4.99435,0.597423,1.49244,0.0156562,0.199386,0.145323,0.2
26.95,4.9951,0.607395,1.49953,0.0142407,0.199492,0.138585,0.2
27,4.99578,0.617373,1.50629,0.0128916,0.199584,0.131848,0.2
27.05,4.99639,0.627354,1.51272,0.0116092,0.199663,0.12511,0.2
27.1,4.99694,0.637339,1.5188,0.0103937,0.19973,0.118372,0.2
27.15,4.99743,0.647327,1.52455,0.00924502,0.199786,0.111635,0.2
27.2,4.99786,0.657317,1.52997,0.00816339,0.199833,0.104897,0.2
27.25,4.99825,0.66731,1.53504,0.00714885,0.199872,0.0981596,0.2
27.3,4.99858,0.677305,1.53978,0.00620147,0.199904,0.0914219,0.2
27.35,4.99887,0.687301,1.54419,0.00532131,0.199929,0.0846843,0.2
27.4,4.99911,0.697298,1.54825,0.0045084,0.199949,0.0779467,0.2
27.45,4.99932,0.707296,1.55198,0.00376278,0.199965,0.0712091,0.2
27.5,4.99949,0.717294,1.55537,0.00308448,0.199976,0.0644715,0.2
27.55,4.99963,0.727293,1.55843,0.00247351,0.199985,0.0577339,0.2
27.6,4.99973,0.737293,1.56115,0.00192989,0.199991,0.0509962,0.2
27.65,4.99982,0.747292,1.56353,0.00145364,0.199995,0.0442586,0.2
27.7,4.99988,0.757292,1.56557,0.00104475,0.199997,0.037521,0.2
27.75,4.99992,0.767292,1.56728,0.000703227,0.199999,0.0307834,0.2
27.8,4.99995,0.777292,1.56865,0.000429082,0.2,0.0240458,0.2
27.85,4.99997,0.787292,1.56968,0.000222313,0.2,0.0173081,0.2
27.9,4.99997,0.797292,1.57038,8.29196e-05,0.2,0.0105705,0.2
27.95,4.99997,0.807292,1.57074,1.09024e-05,0.2,0.00383291,0.2
28,4.99997,0.817292,1.57077,6.26134e-06,0.2,-0.0029047,0.2
28.05,5,0.822954,1.5708,0,0.2,0,0.2
28.1,5,0.832954,1.5708,0,0.2,0,0.2
28.15,5,0.842954,1.5708,0,0.2,0,0.2
28.2,5,0.852954,1.5708,0,0.2,0,0.2
28.25,5,0.862954,1.5708,0,0.2,0,0.2
28.3,5,0.872954,1.5708,0,0.2,0,0.2
28.35,5,0.882954,1.5708,0,0.2,0,0.2
28.4,5,0.892954,1.5708,0,0.2,0,0.2
28.45,5,0.902954,1.5708,0,0.2,0,0.2
28.5,5,0.912954,1.5708,0,0.2,0,0.2
28.55,5,0.922954,1.5708,0,0.2,0,0.2
28.6,5,0.932954,1.5708,0,0.2,0,0.2
28.65,5,0.942954,1.5708,0,0.2,0,0.2
28.7,5,0.952954,1.5708,0,0.2,0,0.2
28.75,5,0.962954,1.5708,0,0.2,0,0.2
28.8,5,0.972954,1.5708,0,0.2,0,0.2
28.85,5,0.982954,1.5708,0,0.2,0,0.2
28.9,5,0.992954,1.5708,0,0.2,0,0.2
28.95,5,1.00295,1.5708,0,0.2,0,0.2
29,5,1.01295,1.5708,0,0.2,0,0.2
29.05,5,1.02295,1.5708,0,0.2,0,0.2
29.1,5,1.03295,1.5708,0,0.2,0,0.2
29.15,5,1.04295,1.5708,0,0.2,0,0.2
29.2,5,1.05295,1.5708,0,0.2,0,0.2
29.25,5,1.06295,1.5708,0,0.2,0,0.2
29.3,5,1.07295,1.5708,0,0.2,0,0.2
29.35,5,1.08295,1.5708,0,0.2,0,0.2
29.4,5,1.09295,1.5708,0,0.2,0,0.2
29.45,5,1.10295,1.5708,0,0.2,0,0.2
29.5,5,1.11295,1.5708,0,0.2,0,0.2
29.55,5,1.12295,1.5708,0,0.2,0,0.2
29.6,5,1.13295,1.5708,0,0.2,0,0.2
29.65,5,1.14295,1.5708,0,0.2,0,0.2
29.7,5,1.15295,1.5708,0,0.2,0,0.2
29.75,5,1.16295,1.5708,0,0.2,0,0.2
29.8,5,1.17295,1.5708,0,0.2,0,0.2
29.85,5,1.18295,1.5708,0,0.2,0,0.2
29.9,5,1.19295,1.5708,0,0.2,0,0.2
29.95,5,1.20295,1.5708,0,0.2,0,0.2
30,5,1.21295,1.5708,0,0.2,0,0.2
30.05,5,1.22295,1.5708,0,0.2,0,0.2
30.1,5,1.23295,1.5708,0,0.2,0,0.2
30.15,5,1.24295,1.5708,0,0.2,0,0.2
30.2,5,1.25295,1.5708,0,0.2,0,0.2
30.25,5,1.26295,1.5708,0,0.2,0,0.2
30.3,5,1.27295,1.5708,0,0.2,0,0.2
30.35,5,1.28295,1.5708,0,0.2,0,0.2
30.4,5,1.29295,1.5708,0,0.2,0,0.2
30.45,5,1.30295,1.5708,0,0.2,0,0.2
30.5,5,1.31295,1.5708,0,0.2,0,0.2
30.55,5,1.32295,1.5708,0,0.2,0,0.2
30.6,5,1.33295,1.5708,0,0.2,0,0.2
30.65,5,1.34295,1.5708,0,0.2,0,0.2
30.7,5,1.35295,1.5708,0,0.2,0,0.2
30.75,5,1.36295,1.5708,0,0.2,0,0.2
30.8,5,1.37295,1.5708,0,0.2,0,0.2
30.85,5,1.38295,1.5708,0,0.2,0,0.2
30.9,5,1.39295,1.5708,0,0.2,0,0.2
30.95,5,1.40295,1.5708,0,0.2,0,0.2
31,5,1.41295,1.5708,0,0.2,0,0.2
31.05,5,1.42295,1.5708,0,0.2,0,0.2
31.1,5,1.43295,1.5708,0,0.2,0,0.2
31.15,5,1.44295,1.5708,0,0.2,0,0.2
31.2,5,1.45295,1.5708,0,0.2,0,0.2
31.25,5,1.46295,1.5708,0,0.2,0,0.2
31.3,5,1.47295,1.5708,0,0.2,0,0.2
31.35,5,1.48295,1.5708,0,0.2,0,0.2
31.4,5,1.49295,1.5708,0,0.2,0,0.2
31.45,5,1.50295,1.5708,0,0.2,0,0.2
31.5,5,1.51295,1.5708,0,0.2,0,0.2
31.55,5,1.52295,1.5708,0,0.2,0,0.2
31.6,5,1.53295,1.5708,0,0.2,0,0.2
31.65,5,1.54295,1.5708,0,0.2,0,0.2
31.7,5,1.55295,1.5708,0,0.2,0,0.2
31.75,5,1.56295,1.5708,0,0.2,0,0.2
31.8,5,1.57295,1.5708,0,0.2,0,0.2
31.85,5,1.58295,1.5708,0,0.2,0,0.2
31.9,5,1.59295,1.5708,0,0.2,0,0.2
31.95,5,1.60295,1.5708,0,0.2,0,0.2
32,5,1.61295,1.5708,0,0.2,0,0.2
32.05,5,1.62295,1.5708,0,0.2,0,0.2
32.1,5,1.63295,1.5708,0,0.2,0,0.2
32.15,5,1.64295,1.5708,0,0.2,0,0.2
32.2,5,1.65295,1.5708,0,0.2,0,0.2
32.25,5,1.66295,1.5708,0,0.2,0,0.2
32.3,5,1.67295,1.5708,0,0.2,0,0.2
32.35,5,1.68295,1.5708,0,0.2,0,0.2
32.4,5,1.69295,1.5708,0,0.2,0,0.2
32.45,5,1.70295,1.5708,0,0.2,0,0.2
32.5,5,1.71295,1.5708,0,0.2,0,0.2
32.55,5,1.72295,1.5708,0,0.2,0,0.2
32.6,5,1.73295,1.5708,0,0.2,0,0.2
32.65,5,1.74295,1.5708,0,0.2,0,0.2
32.7,5,1.75295,1.5708,0,0.2,0,0.2
32.75,5,1.76295,1.5708,0,0.2,0,0.2
32.8,5,1.77295,1.5708,0,0.2,0,0.2
32.85,5,1.78295,1.5708,0,0.2,0,0.2
32.9,5,1.79295,1.5708,0,0.2,0,0.2
32.95,5,1.80295,1.5708,0,0.2,0,0.2
33,5,1.81295,1.5708,0,0.2,0,0.2
33.05,5,1.82295,1.5708,0,0.2,0,0.2
33.1,5,1.83295,1.5708,0,0.2,0,0.2
33.15,5,1.84295,1.5708,0,0.2,0,0.2
33.2,5,1.85295,1.5708,0,0.2,0,0.2
33.25,5,1.86295,1.5708,0,0.2,0,0.2
33.3,5,1.87295,1.5708,0,0.2,0,0.2
33.35,5,1.88295,1.5708,0,0.2,0,0.2
33.4,5,1.89295,1.5708,0,0.2,0,0.2
33.45,5,1.90295,1.5708,0,0.2,0,0.2
33.5,5,1.91295,1.5708,0,0.2,0,0.2
33.55,5,1.92295,1.5708,0,0.2,0,0.2
33.6,5,1.93295,1.5708,0,0.2,0,0.2
33.65,5,1.94295,1.5708,0,0.2,0,0.2
33.7,5,1.95295,1.5708,0,0.2,0,0.2
33.75,5,1.96295,1.5708,0,0.2,0,0.2
33.8,5,1.97295,1.5708,0,0.2,0,0.2
33.85,5,1.98295,1.5708,0,0.2,0,0.2
33.9,5,1.99295,1.5708,0,0.2,0,0.2
33.95,5,2.00295,1.5708,0,0.2,0,0.2
34,5,2.01295,1.5708,0,0.2,0,0.2
34.05,5,2.02295,1.5708,0,0.2,0,0.2
34.1,5,2.03295,1.5708,0,0.2,0,0.2
34.15,5,2.04295,1.5708,0,0.2,0,0.2
34.2,5,2.05295,1.5708,0,0.2,0,0.2
34.25,5,2.06295,1.5708,0,0.2,0,0.2
34.3,5,2.07295,1.5708,0,0.2,0,0.2
34.35,5,2.08295,1.5708,0,0.2,0,0.2
34.4,5,2.09295,1.5708,0,0.2,0,0.2
34.45,5,2.10295,1.5708,0,0.2,0,0.2
34.5,5,2.11295,1.5708,0,0.2,0,0.2
34.55,5,2.12295,1.5708,0,0.2,0,0.2
34.6,5,2.13295,1.5708,0,0.2,0,0.2
34.65,5,2.14295,1.5708,0,0.2,0,0.2
34.7,5,2.15295,1.5708,0,0.2,0,0.2
34.75,5,2.16295,1.5708,0,0.2,0,0.2
34.8,5,2.17295,1.5708,0,0.2,0,0.2
34.85,5,2.18295,1.5708,0,0.2,0,0.2
34.9,5,2.19295,1.5708,0,0.2,0,0.2
34.95,5,2.20295,1.5708,0,0.2,0,0.2
35,5,2.21295,1.5708,0,0.2,0,0.2
35.05,5,2.22295,1.5708,0,0.2,0,0.2
35.1,5,2.23295,1.5708,0,0.2,0,0.2
35.15,5,2.24295,1.5708,0,0.2,0,0.2
35.2,5,2.25295,1.5708,0,0.2,0,0.2
35.25,5,2.26295,1.5708,0,0.2,0,0.2
35.3,5,2.27295,1.5708,0,0.2,0,0.2
35.35,5,2.28295,1.5708,0,0.2,0,0.2
35.4,5,2.29295,1.5708,0,0.2,0,0.2
35.45,5,2.30295,1.5708,0,0.2,0,0.2
35.5,5,2.31295,1.5708,0,0.2,0,0.2
35.55,5,2.32295,1.5708,0,0.2,0,0.2
35.6,5,2.33295,1.5708,0,0.2,0,0.2
35.65,5,2.34295,1.5708,0,0.2,0,0.2
35.7,5,2.35295,1.5708,0,0.2,0,0.2
35.75,5,2.36295,1.5708,0,0.2,0,0.2
35.8,5,2.37295,1.5708,0,0.2,0,0.2
35.85,5,2.38295,1.5708,0,0.2,0,0.2
35.9,5,2.39295,1.5708,0,0.2,0,0.2
35.95,5,2.40295,1.5708,0,0.2,0,0.2
36,5,2.41295,1.5708,0,0.2,0,0.2
36.05,5,2.42295,1.5708,0,0.2,0,0.2
36.1,5,2.43295,1.5708,0,0.2,0,0.2
36.15,5,2.44295,1.5708,0,0.2,0,0.2
36.2,5,2.45295,1.5708,0,0.2,0,0.2
36.25,5,2.46295,1.5708,0,0.2,0,0.2
36.3,5,2.47295,1.5708,0,0.2,0,0.2
36.35,5,2.48295,1.5708,0,0.2,0,0.2
36.4,5,2.49295,1.5708,0,0.2,0,0.2
36.45,5,2.50295,1.5708,0,0.2,0,0.2
36.5,5,2.51295,1.5708,0,0.2,0,0.2
36.55,5,2.52295,1.5708,0,0.2,0,0.2
36.6,5,2.53295,1.5708,0,0.2,0,0.2
36.65,5,2.54295,1.5708,0,0.2,0,0.2
36.7,5,2.55295,1.5708,0,0.2,0,0.2
36.75,5,2.56295,1.5708,0,0.2,0,0.2
36.8,5,2.57295,1.5708,0,0.2,0,0.2
36.85,5,2.58295,1.5708,0,0.2,0,0.2
36.9,5,2.59295,1.5708,0,0.2,0,0.2
36.95,5,2.60295,1.5708,0,0.2,0,0.2
37,5,2.61295,1.5708,0,0.2,0,0.2
37.05,5,2.62295,1.5708,0,0.2,0,0.2
37.1,5,2.63295,1.5708,0,0.2,0,0.2
37.15,5,2.64295,1.5708,0,0.2,0,0.2
37.2,5,2.65295,1.5708,0,0.2,0,0.2
37.25,5,2.66295,1.5708,0,0.2,0,0.2
37.3,5,2.67295,1.5708,0,0.2,0,0.2
37.35,5,2.68295,1.5708,0,0.2,0,0.2
37.4,5,2.69295,1.5708,0,0.2,0,0.2
37.45,5,2.70295,1.5708,0,0.2,0,0.2
37.5,5,2.71295,1.5708,0,0.2,0,0.2
37.55,5,2.72295,1.5708,0,0.2,0,0.2
37.6,5,2.73295,1.5708,0,0.2,0,0.2
37.65,5,2.74295,1.5708,0,0.2,0,0.2
37.7,5,2.75295,1.5708,0,0.2,0,0.2
37.75,5,2.76295,1.5708,0,0.2,0,0.2
37.8,5,2.77295,1.5708,0,0.2,0,0.2
37.85,5,2.78295,1.5708,0,0.2,0,0.2
37.9,5,2.79295,1.5708,0,0.2,0,0.2
37.95,5,2.80295,1.5708,0,0.2,0,0.2
38,5,2.81295,1.5708,0,0.2,0,0.2
38.05,5,2.82295,1.5708,0,0.2,0,0.2
38.1,5,2.83295,1.5708,0,0.2,0,0.2
38.15,5,2.84295,1.5708,0,0.2,0,0.2
38.2,5,2.85295,1.5708,0,0.2,0,0.2
38.25,5,2.86295,1.5708,0,0.2,0,0.2
38.3,5,2.87295,1.5708,0,0.2,0,0.2
38.35,5,2.88295,1.5708,0,0.2,0,0.2
38.4,5,2.89295,1.5708,0,0.2,0,0.2
38.45,5,2.90295,1.5708,0,0.2,0,0.2
38.5,5,2.91295,1.5708,0,0.2,0,0.2
38.55,5,2.92295,1.5708,0,0.2,0,0.2
38.6,5,2.93295,1.5708,0,0.2,0,0.2
38.65,5,2.94295,1.5708,0,0.2,0,0.2
38.7,5,2.95295,1.5708,0,0.2,0,0.2
38.75,5,2.96295,1.5708,0,0.2,0,0.2
38.8,5,2.97295,1.5708,0,0.2,0,0.2
38.85,5,2.98295,1.5708,0,0.2,0,0.2
38.9,5,2.99295,1.5708,0,0.2,0,0.2
38.95,5,3.00295,1.5708,0,0.2,0,0.2
39,5,3.01295,1.5708,0,0.2,0,0.2
39.05,5,3.02295,1.5708,0,0.2,0,0.2
39.1,5,3.03295,1.5708,0,0.2,0,0.2
39.15,5,3.04295,1.5708,0,0.2,0,0.2
39.2,5,3.05295,1.5708,0,0.2,0,0.2
39.25,5,3.06295,1.5708,0,0.2,0,0.2
39.3,5,3.07295,1.5708,0,0.2,0,0.2
39.35,5,3.08295,1.5708,0,0.2,0,0.2
39.4,5,3.09295,1.5708,0,0.2,0,0.2
39.45,5,3.10295,1.5708,0,0.2,0,0.2
39.5,5,3.11295,1.5708,0,0.2,0,0.2
39.55,5,3.12295,1.5708,0,0.2,0,0.2
39.6,5,3.13295,1.5708,0,0.2,0,0.2
39.65,5,3.14295,1.5708,0,0.2,0,0.2
39.7,5,3.15295,1.5708,0,0.2,0,0.2
39.75,5,3.16295,1.5708,0,0.2,0,0.2
39.8,5,3.17295,1.5708,0,0.2,0,0.2
39.85,5,3.18295,1.5708,0,0.2,0,0.2
39.9,5,3.19295,1.5708,0,0.2,0,0.2
39.95,5,3.20295,1.5708,0,0.2,0,0.2
40,5,3.21295,1.5708,0,0.2,0,0.2
40.05,5,3.22295,1.5708,0,0.2,0,0.2
40.1,5,3.23295,1.5708,0,0.2,0,0.2
40.15,5,3.24295,1.5708,0,0.2,0,0.2
40.2,5,3.25295,1.5708,0,0.2,0,0.2
40.25,5,3.26295,1.5708,0,0.2,0,0.2
40.3,5,3.27295,1.5708,0,0.2,0,0.2
40.35,5,3.28295,1.5708,0,0.2,0,0.2
40.4,5,3.29295,1.5708,0,0.2,0,0.2
40.45,5,3.30295,1.5708,0,0.2,0,0.2
40.5,5,3.31295,1.5708,0,0.2,0,0.2
40.55,5,3.32295,1.5708,0,0.2,0,0.2
40.6,5,3.33295,1.5708,0,0.2,0,0.2
40.65,5,3.34295,1.5708,0,0.2,0,0.2
40.7,5,3.35295,1.5708,0,0.2,0,0.2
40.75,5,3.36295,1.5708,0,0.2,0,0.2
40.8,5,3.37295,1.5708,0,0.2,0,0.2
40.85,5,3.38295,1.5708,0,0.2,0,0.2
40.9,5,3.39295,1.5708,0,0.2,0,0.2
40.95,5,3.40295,1.5708,0,0.2,0,0.2
41,5,3.41295,1.5708,0,0.2,0,0.2
41.05,5,3.42295,1.5708,0,0.2,0,0.2
41.1,5,3.43295,1.5708,0,0.2,0,0.2
41.15,5,3.44295,1.5708,0,0.2,0,0.2
41.2,5,3.45295,1.5708,0,0.2,0,0.2
41.25,5,3.46295,1.5708,0,0.2,0,0.2
41.3,5,3.47295,1.5708,0,0.2,0,0.2
41.35,5,3.48295,1.5708,0,0.2,0,0.2
41.4,5,3.49295,1.5708,0,0.2,0,0.2
41.45,5,3.50295,1.5708,0,0.2,0,0.2
41.5,5,3.51295,1.5708,0,0.2,0,0.2
41.55,5,3.52295,1.5708,0,0.2,0,0.2
41.6,5,3.53295,1.5708,0,0.2,0,0.2
41.65,5,3.54295,1.5708,0,0.2,0,0.2
41.7,5,3.55295,1.5708,0,0.2,0,0.2
41.75,5,3.56295,1.5708,0,0.2,0,0.2
41.8,5,3.57295,1.5708,0,0.2,0,0.2
41.85,5,3.58295,1.5708,0,0.2,0,0.2
41.9,5,3.59295,1.5708,0,0.2,0,0.2
41.95,5,3.60295,1.5708,0,0.2,0,0.2
42,5,3.61295,1.5708,0,0.2,0,0.2
42.05,5,3.62295,1.5708,0,0.2,0,0.2
42.1,5,3.63295,1.5708,0,0.2,0,0.2
42.15,5,3.64295,1.5708,0,0.2,0,0.2
42.2,5,3.65295,1.5708,0,0.2,0,0.2
42.25,5,3.66295,1.5708,0,0.2,0,0.2
42.3,5,3.67295,1.5708,0,0.2,0,0.2
42.35,5,3.68295,1.5708,0,0.2,0,0.2
42.4,5,3.69295,1.5708,0,0.2,0,0.2
42.45,5,3.70295,1.5708,0,0.2,0,0.2
42.5,5,3.71295,1.5708,0,0.2,0,0.2
42.55,5,3.72295,1.5708,0,0.2,0,0.2
42.6,5,3.73295,1.5708,0,0.2,0,0.2
42.65,5,3.74295,1.5708,0,0.2,0,0.2
42.7,5,3.75295,1.5708,0,0.2,0,0.2
42.75,5,3.76295,1.5708,0,0.2,0,0.2
42.8,5,3.77295,1.5708,0,0.2,0,0.2
42.85,5,3.78295,1.5708,0,0.2,0,0.2
42.9,5,3.79295,1.5708,0,0.2,0,0.2
42.95,5,3.80295,1.5708,0,0.2,0,0.2
43,5,3.81295,1.5708,0,0.2,0,0.2
43.05,5,3.82295,1.5708,0,0.2,0,0.2
43.1,5,3.83295,1.5708,0,0.2,0,0.2
43.15,5,3.84295,1.5708,0,0.2,0,0.2
43.2,5,3.85295,1.5708,0,0.2,0,0.2
43.25,5,3.86295,1.5708,0,0.2,0,0.2
43.3,5,3.87295,1.5708,0,0.2,0,0.2
43.35,5,3.88295,1.5708,0,0.2,0,0.2
43.4,5,3.89295,1.5708,0,0.2,0,0.2
43.45,5,3.90295,1.5708,0,0.2,0,0.2
43.5,5,3.91295,1.5708,0,0.2,0,0.2
43.55,5,3.92295,1.5708,0,0.2,0,0.2
43.6,5,3.93295,1.5708,0,0.2,0,0.2
43.65,5,3.94295,1.5708,0,0.2,0,0.2
43.7,5,3.95295,1.5708,0,0.2,0,0.2
43.75,5,3.96295,1.5708,0,0.2,0,0.2
43.8,5,3.97295,1.5708,0,0.2,0,0.2
43.85,5,3.98295,1.5708,0,0.2,0,0.2
43.9,5,3.99295,1.5708,0,0.2,0,0.2
43.95,5,4.00295,1.5708,0,0.2,0,0.2
44,5,4.01295,1.5708,0,0.2,0,0.2
44.05,5,4.02295,1.5708,0,0.2,0,0.2
44.1,5,4.03295,1.5708,0,0.2,0,0.2
44.15,5,4.04295,1.5708,0,0.2,0,0.2
44.2,5,4.05295,1.5708,0,0.2,0,0.2
44.25,5,4.06295,1.5708,0,0.2,0,0.2
44.3,5,4.07295,1.5708,0,0.2,0,0.2
44.35,5,4.08295,1.5708,0,0.2,0,0.2
44.4,5,4.09295,1.5708,0,0.2,0,0.2
44.45,5,4.10295,1.5708,0,0.2,0,0.2
44.5,5,4.11295,1.5708,0,0.2,0,0.2
44.55,5,4.12295,1.5708,0,0.2,0,0.2
44.6,5,4.13295,1.5708,0,0.2,0,0.2
44.65,5,4.14295,1.5708,0,0.2,0,0.2
44.7,5,4.15295,1.5708,0,0.2,0,0.2
44.75,5,4.16295,1.5708,0,0.2,0,0.2
44.8,5,4.17295,1.5708,0,0.2,0,0.2
44.85,5,4.18295,1.5708,0,0.2,0,0.2
44.9,5,4.19295,1.5708,0,0.2,0,0.2
44.95,5,4.20295,1.5708,0,0.2,0,0.2
45,5,4.21295,1.5708,0,0.2,0,0.2
45.05,5,4.22295,1.5708,0,0.2,0,0.2
45.1,5,4.23295,1.5708,0,0.2,0,0.2
45.15,5,4.24295,1.5708,0,0.2,0,0.2
45.2,5,4.25295,1.5708,0,0.2,0,0.2
45.25,5,4.26295,1.5708,0,0.2,0,0.2
45.3,5,4.27295,1.5708,0,0.2,0,0.2
45.35,5,4.28295,1.5708,0,0.2,0,0.2
45.4,5,4.29295,1.5708,0,0.2,0,0.2
45.45,5,4.30295,1.5708,0,0.2,0,0.2
45.5,5,4.31295,1.5708,0,0.2,0,0.2
45.55,5,4.32295,1.5708,0,0.2,0,0.2
45.6,5,4.33295,1.5708,0,0.2,0,0.2
45.65,5,4.34295,1.5708,0,0.2,0,0.2
45.7,5,4.35295,1.5708,0,0.2,0,0.2
45.75,5,4.36295,1.5708,0,0.2,0,0.2
45.8,5,4.37295,1.5708,0,0.2,0,0.2
45.85,5,4.38295,1.5708,0,0.2,0,0.2
45.9,5,4.39295,1.5708,0,0.2,0,0.2
45.95,5,4.40295,1.5708,0,0.2,0,0.2
46,5,4.41295,1.5708,0,0.2,0,0.2
46.05,5,4.42295,1.5708,0,0.2,0,0.2
46.1,5,4.43295,1.5708,0,0.2,0,0.2
46.15,5,4.44295,1.5708,0,0.2,0,0.2
46.2,5,4.45295,1.5708,0,0.2,0,0.2
46.25,5,4.46295,1.5708,0,0.2,0,0.2
46.3,5,4.47295,1.5708,0,0.2,0,0.2
46.35,5,4.48295,1.5708,0,0.2,0,0.2
46.4,5,4.49295,1.5708,0,0.2,0,0.2
46.45,5,4.50295,1.5708,0,0.2,0,0.2
46.5,5,4.51295,1.5708,0,0.2,0,0.2
46.55,5,4.52295,1.5708,0,0.2,0,0.2
46.6,5,4.53295,1.5708,0,0.2,0,0.2
46.65,5,4.54295,1.5708,0,0.2,0,0.2
46.7,5,4.55295,1.5708,0,0.2,0,0.2
46.75,5,4.56295,1.5708,0,0.2,0,0.2
46.8,5,4.57295,1.5708,0,0.2,0,0.2
46.85,5,4.58295,1.5708,0,0.2,0,0.2
46.9,5,4.59295,1.5708,0,0.2,0,0.2
46.95,5,4.60295,1.5708,0,0.2,0,0.2
47,5,4.61295,1.5708,0,0.2,0,0.2
47.05,5,4.62295,1.5708,0,0.2,0,0.2
47.1,5,4.63295,1.5708,0,0.2,0,0.2
47.15,5,4.64295,1.5708,0,0.2,0,0.2
47.2,5,4.65295,1.5708,0,0.2,0,0.2
47.25,5,4.66295,1.5708,0,0.2,0,0.2
47.3,5,4.67295,1.5708,0,0.2,0,0.2
47.35,5,4.68295,1.5708,0,0.2,0,0.2
47.4,5,4.69295,1.5708,0,0.2,0,0.2
47.45,5,4.70295,1.5708,0,0.2,0,0.2
47.5,5,4.71295,1.5708,0,0.2,0,0.2
47.55,5,4.72295,1.5708,0,0.2,0,0.2
47.6,5,4.73295,1.5708,0,0.2,0,0.2
47.65,5,4.74295,1.5708,0,0.2,0,0.2
47.7,5,4.75295,1.5708,0,0.2,0,0.2
47.75,5,4.76295,1.5708,0,0.2,0,0.2
47.8,5,4.77295,1.5708,0,0.2,0,0.2
47.85,5,4.78295,1.5708,0,0.2,0,0.2
47.9,5,4.79295,1.5708,0,0.2,0,0.2
47.95,5,4.80295,1.5708,0,0.2,0,0.2
48,5,4.81295,1.5708,0,0.2,0,0.2
48.05,5,4.82295,1.5708,0,0.2,0,0.2
48.1,5,4.83295,1.5708,0,0.2,0,0.2
48.15,5,4.84295,1.5708,0,0.2,0,0.2
48.2,5,4.85295,1.5708,0,0.2,0,0.2
48.25,5,4.86295,1.5708,0,0.2,0,0.2
48.3,5,4.87295,1.5708,0,0.2,0,0.2
48.35,5,4.88295,1.5708,0,0.2,0,0.2
48.4,5,4.89295,1.5708,0,0.2,0,0.2
48.45,5,4.90295,1.5708,0,0.2,0,0.2
48.5,5,4.91295,1.5708,0,0.2,0,0.2
48.55,5,4.92295,1.5708,0,0.2,0,0.2
48.6,5,4.93295,1.5708,0,0.2,0,0.2
48.65,5,4.94295,1.5708,0,0.2,0,0.2
48.7,5,4.95295,1.5708,0,0.199991,0,0.199991
48.75,5,4.96287,1.5708,0,0.195161,0,0.195161
48.8,5,4.97232,1.5708,0,0.181464,0,0.181464
