time,x,y,theta,left_vel,right_vel
2.75,0.6494480483301838,0.4938441702975689,3.344462496525175,0.06139478837963663,0.4263655198615761
2.8000000000000003,0.6374239897486897,0.49114362536434436,3.3801236237560865,0.0749607399396178,0.4232534780920493
2.85,0.6252426563357052,0.4879583809693737,3.414121044155661,0.08867960178954531,0.42044933019640857
2.9000000000000004,0.6129070536529764,0.48429158056431554,3.446477569437459,0.10245869577132549,0.41799234292794385
2.95,0.600420225325884,0.48014684283847153,3.4772277735869848,0.11621956525454963,0.41590851082349295
3.0,0.5877852522924731,0.4755282581475768,3.506415358551248,0.1298968593369681,0.41421202714673805
3.0500000000000003,0.5750052520432785,0.4704403844771127,3.5340908071489388,0.1434369648541054,0.4129069119979021
3.1,0.5620833778521306,0.46488824294412573,3.560309347980007,0.15679653421945816,0.4119886640933561
3.1500000000000004,0.5490228179981317,0.45887731284199057,3.5851292331237183,0.16994101725164806,0.41144584231652354
3.2,0.5358267949789965,0.45241352623300973,3.6086103129929823,0.18284326995563221,0.4112615172939878
3.25,0.5224985647159489,0.44550326209418395,3.6308128825913895,0.19548228453213196,0.41141456047396224
3.3000000000000003,0.5090414157503714,0.43815334002193185,3.6517967681813484,0.20784206299261404,0.4118807584303767
3.35,0.49545866843240755,0.4303710135019718,3.671620621678942,0.21991064106041303,0.4126337541548992
3.4000000000000004,0.48175367410171516,0.4221639627510075,3.6903413908002456,0.23167925852193544,0.4136458260601586
3.45,0.46792981426057334,0.41354028713728086,3.7080139351865866,0.2431416657258897,0.41488852049030156
3.5,0.4539904997395468,0.4045084971874737,3.724690761753128,0.2542935524568036,0.4163331558019335
3.5500000000000003,0.4399391698559151,0.39507750618784515,3.7404218558556126,0.26513208403403504,0.41795121643990757
3.6,0.42577929156507266,0.3852566213878946,3.7552545882343025,0.27565552949713806,0.41971465458895135
3.6500000000000004,0.41151435860510865,0.3750555348152297,3.7692336808739753,0.28586296759812285,0.421596115449634
3.7,0.39714789063478056,0.3644843137107057,3.7824012178046047,0.29575405764644974,0.42356910032893397
3.75,0.38268343236508984,0.3535533905932738,3.794796689410472,0.30532886378074586,0.4256080797918069
3.8000000000000003,0.3681245526846781,0.3422735529643444,3.806457061006817,0.31458772280187425,0.427688567240819
3.85,0.35347484377925714,0.3306559326618259,3.817416858298261,0.32353114719072357,0.42978716156223656
3.9000000000000004,0.33873792024529126,0.31871199487434476,3.8277082638811195,0.33215975629379546,0.43188156593978944
3.95,0.3239174181981494,0.3064535268264882,3.83736122022746,0.34047422986442183,0.4339505886046828
4.0,0.30901699437494745,0.2938926261462366,3.8464035356291717,0.3484752791914454,0.43597413015682496
4.05,0.2940403252323041,0.2810416889260654,3.8548609904205358,0.35616363193657313,0.43793316114299446
4.1000000000000005,0.27899110603922905,0.2679133974894981,3.862757441470456,0.363540027548947,0.4398096927925582
4.15,0.26387304996537275,0.25452070787518555,3.870114923469258,0.3706052207476228,0.44158674316854374
4.2,0.24868988716485474,0.2408768370508576,3.87695374595464,0.37735999107470225,0.4432483004710203
4.25,0.23344536385590547,0.22699524986977343,3.8832925853485216,0.383805156941389,0.4447792848107666
4.3,0.2181432413965427,0.21288964578253644,3.8891485715285157,0.3899415929307959,0.44616550943654687
4.3500000000000005,0.2027872953565125,0.1985739453173903,3.894537368649672,0.39577024939692107,0.4473936421344398
4.4,0.18738131458572452,0.18406227634233888,3.8994732500760194,0.40129217362183833,0.4484511673092445
4.45,0.17192910027940952,0.16936896012264566,3.903969167387153,0.40650853197162323,0.44932634909503605
4.5,0.15643446504023092,0.15450849718747375,3.908036813500702,0.41142063263419604,0.4500081957158073
4.55,0.1409012319375828,0.13949555301961478,3.9116866800034753,0.4160299486362819,0.45048642522025467
4.6000000000000005,0.12533323356430404,0.12434494358242719,3.9149281088174965,0.42033814092713095,0.450751432641062
4.65,0.10973431109104514,0.10907162069827116,3.9177693383462615,0.42434708138880317,0.45079425857372823
4.7,0.09410831331851428,0.09369065729286229,3.9202175442544815,0.4280588756899581,0.45060655912874753
4.75,0.078459095727845,0.07821723252011549,3.9222788750340194,0.431475885945382,0.4501805771814087
4.800000000000001,0.0627905195293133,0.06266661678215205,3.923958482501687,0.43460075317975705,0.4495091148224086
4.8500000000000005,0.04710645070964268,0.047054156659257176,3.9252605473625497,0.4374364196227877,0.4485855068980916
4.9,0.031410759078128174,0.03139525976465657,3.9261882999567477,0.43998615088575094,0.4474035955201365
4.95,0.015707317311820648,0.015705379539064118,3.926744036289427,0.44225355808810196,0.44595770541950897
5.0,6.123233995736766e-17,6.123233995736766e-17,3.926929129423029,0.4442426200176136,0.4442426200176136
5.050000000000001,-0.01570731731182097,-0.01570537953906444,3.926744036289427,0.4459577054195153,0.4422535580881083
5.1000000000000005,-0.0314107590781285,-0.03139525976465689,3.9261882999567477,0.44740359552013326,0.4399861508857477
5.15,-0.047106450709642776,-0.047054156659257274,3.9252605473625497,0.44858550689808846,0.4374364196227845
5.2,-0.0627905195293134,-0.06266661678215214,3.923958482501687,0.44950911482240546,0.43460075317975394
5.25,-0.07845909572784487,-0.07821723252011537,3.9222788750340194,0.4501805771814087,0.431475885945382
5.300000000000001,-0.09410831331851438,-0.09369065729286238,3.9202175442544815,0.4506065591287538,0.42805887568996437
5.3500000000000005,-0.10973431109104546,-0.10907162069827148,3.9177693383462615,0.45079425857372946,0.42434708138880217
5.4,-0.12533323356430415,-0.12434494358242729,3.914928108817496,0.4507514326410546,0.4203381409271258
5.45,-0.1409012319375827,-0.13949555301961464,3.9116866800034757,0.4504864252202454,0.4160299486362793
5.5,-0.1564344650402306,-0.15450849718747345,3.908036813500703,0.4500081957158156,0.41142063263419987
5.550000000000001,-0.17192910027940983,-0.16936896012264596,3.9039691673871526,0.449326349095044,0.40650853197162673
5.6000000000000005,-0.1873813145857246,-0.18406227634233896,3.8994732500760194,0.4484511673092391,0.4012921736218374
5.65,-0.20278729535651258,-0.1985739453173904,3.8945373686496723,0.44739364213443683,0.39577024939691813
5.7,-0.21814324139654256,-0.21288964578253633,3.8891485715285157,0.4461655094365473,0.38994159293078967
5.75,-0.23344536385590534,-0.22699524986977332,3.8832925853485207,0.444779284810776,0.3838051569413917
5.800000000000001,-0.24868988716485507,-0.24087683705085788,3.876953745954639,0.4432483004710188,0.37735999107470963
5.8500000000000005,-0.26387304996537286,-0.2545207078751856,3.870114923469259,0.44158674316853774,0.3706052207476279
5.9,-0.27899110603922933,-0.2679133974894984,3.862757441470457,0.43980969279255716,0.36354002754893705
5.95,-0.2940403252323038,-0.2810416889260651,3.854860990420535,0.43793316114298786,0.35616363193656875
6.0,-0.30901699437494734,-0.2938926261462365,3.846403535629173,0.4359741301568271,0.3484752791914542
6.050000000000001,-0.32391741819814945,-0.3064535268264883,3.8373612202274603,0.4339505886046912,0.3404742298644236
6.1000000000000005,-0.33873792024529153,-0.318711994874345,3.8277082638811195,0.4318815659397883,0.33215975629379657
6.15,-0.3534748437792572,-0.330655932661826,3.817416858298262,0.42978716156223296,0.32353114719071774
6.2,-0.368124552684678,-0.34227355296434436,3.8064570610068165,0.4276885672408222,0.31458772280186637
6.25,-0.3826834323650897,-0.35355339059327373,3.7947966894104708,0.4256080797918093,0.30532886378074825
6.300000000000001,-0.3971478906347807,-0.3644843137107058,3.7824012178046043,0.4235691003289332,0.29575405764646007
6.3500000000000005,-0.41151435860510893,-0.3750555348152299,3.769233680873976,0.4215961154496335,0.28586296759812235
6.4,-0.4257792915650727,-0.3852566213878947,3.755254588234302,0.4197146545889531,0.2756555294971309
6.45,-0.43993916985591514,-0.3950775061878452,3.7404218558556117,0.4179512164399038,0.2651320840340357
6.5,-0.45399049973954675,-0.40450849718747367,3.7246907617531284,0.4163331558019351,0.2542935524568074
6.550000000000001,-0.4679298142605736,-0.4135402871372811,3.708013935186586,0.4148885204903041,0.24314166572588558
6.6000000000000005,-0.48175367410171505,-0.42216396275100737,3.6903413908002447,0.41364582606015027,0.23167925852193821
6.65,-0.4954586684324076,-0.4303710135019719,3.6716206216789438,0.4126337541548984,0.2199106410604144
6.7,-0.5090414157503713,-0.4381533400219318,3.651796768181348,0.41188075843038024,0.2078420629926065
6.75,-0.5224985647159488,-0.4455032620941839,3.630812882591389,0.4114145604739694,0.19548228453213468
6.800000000000001,-0.5358267949789969,-0.4524135262330099,3.608610312992981,0.41126151729399457,0.18284326995563233
6.8500000000000005,-0.5490228179981319,-0.4588773128419906,3.5851292331237166,0.4114458423165186,0.16994101725164756
6.9,-0.5620833778521307,-0.46488824294412573,3.5603093479800068,0.4119886640933482,0.1567965342194636
6.95,-0.5750052520432786,-0.4704403844771127,3.5340908071489396,0.41290691199789653,0.1434369648541065
7.0,-0.587785252292473,-0.47552825814757677,3.5064153585512488,0.414212027146738,0.1298968593369636
7.050000000000001,-0.6004202253258839,-0.4801468428384715,3.4772277735869848,0.41590851082349756,0.11621956525455202
7.1000000000000005,-0.6129070536529766,-0.4842915805643156,3.4464775694374596,0.41799234292794396,0.10245869577132782
7.15,-0.6252426563357052,-0.4879583809693737,3.4141210441556615,0.4204493301964074,0.08867960178954193
7.2,-0.6374239897486897,-0.49114362536434436,3.3801236237560865,0.4232534780920503,0.07496073993961216
7.25,-0.6494480483301835,-0.49384417029756883,3.344462496525174,0.4263655198615772,0.061394788379637716
7.300000000000001,-0.661311865323652,-0.49605735065723894,3.3071294774596987,0.42973177767020326,0.04808932188682352
7.3500000000000005,-0.6730125135097734,-0.49778098230154,3.268134005368498,0.4332835675578395,0.035166823464519714
7.4,-0.6845471059286887,-0.4990133642141358,3.2275061286410347,0.4369373827920096,0.02276379153461333
7.45,-0.6959127965923143,-0.4997532801828658,3.1852992871170187,0.4405960871800366,0.011028711923817575
7.5,-0.7071067811865475,-0.5,3.141592653589791,0.44415130861132357,0.00011871480617098307
7.550000000000001,-0.718126297763189,-0.49975328018286574,3.096492768355988,0.4474871338590858,-0.009805162116689498
7.6000000000000005,-0.7289686274214113,-0.4990133642141358,3.050134194394636,0.45048506613797556,-0.01858403015447821
7.65,-0.7396310949786097,-0.49778098230154,3.0026789490974974,0.4530300267385443,-0.026068258561814578
7.7,-0.7501110696304595,-0.49605735065723894,2.954314537334564,0.45501698567762383,-0.03212516116861175
7.75,-0.7604059656000309,-0.4938441702975689,2.9052505197282503,0.4563576315808111,-0.036646604655831555
7.800000000000001,-0.7705132427757894,-0.4911436253643443,2.8557136900872355,0.4569863822059348,-0.039555773387452114
7.8500000000000005,-0.7804304073383298,-0.48795838096937366,2.805942088609573,0.45686503264473355,-0.04081232879234978
7.9,-0.7901550123756904,-0.48429158056431554,2.756178217799819,0.4559854572811476,-0.040415335511023415
7.95,-0.7996846584870905,-0.48014684283847153,2.7066619300511388,0.45437001346248007,-0.03840357985514797
8.0,-0.8090169943749473,-0.4755282581475768,2.6576234991362933,0.45206959838916366,-0.034853234615102646
8.05,-0.8181497174250233,-0.4704403844771128,2.6092773634502855,0.44915962407733545,-0.029873162421623106
8.1,-0.8270805742745616,-0.4648882429441258,2.5618169418365015,0.44573443365833076,-0.02359842938224163
8.15,-0.8358073613682703,-0.4588773128419905,2.515410790842171,0.4419008371159583,-0.016182770134651747
8.200000000000001,-0.8443279255020153,-0.45241352623300957,2.4702002203863795,0.43777147598612665,-0.007790783505918331
8.25,-0.8526401643540922,-0.445503262094184,2.426298338943762,0.4334586456228432,0.0014094442114079841
8.3,-0.8607420270039438,-0.4381533400219317,2.3837903801040925,0.4290690444976895,0.011252758264206186
8.35,-0.8686315144381911,-0.43037101350197193,2.3427350816970653,0.42469972653563137,0.0215820722261075
8.4,-0.8763066800438636,-0.4221639627510075,2.3031668492421877,0.42043534528820936,0.03225209941769239
8.450000000000001,-0.8837656300886936,-0.4135402871372807,2.265098432522962,0.41634662643144144,0.04313172219353517
8.5,-0.8910065241883678,-0.4045084971874738,2.2285238683946065,0.41248990140363984,0.054105158465495046
8.55,-0.8980275757606158,-0.39507750618784504,2.193421483935333,0.40890748067110305,0.06507214913413728
8.6,-0.9048270524660194,-0.3852566213878948,2.1597568020872133,0.4056286321240321,0.07594741027788895
8.65,-0.9114032766354453,-0.37505553481522974,2.1274852395661044,0.40267094647852975,0.0866595821180697
8.700000000000001,-0.9177546256839811,-0.3644843137107058,2.0965545292151213,0.4000419050866849,0.09714987554580282
8.75,-0.9238795325112867,-0.35355339059327384,2.066906833657928,0.3977405060639642,0.10737057704672631
8.8,-0.9297764858882515,-0.34227355296434414,2.0384805434116737,0.39575884489425084,0.11728353194527275
8.85,-0.9354440308298673,-0.33065593266182614,2.0112117710681323,0.39408358131806526,0.12685868881853618
8.9,-0.9408807689542255,-0.3187119948743448,1.985035564911768,0.3926972533299144,0.13607275708011785
8.950000000000001,-0.9460853588275453,-0.30645352682648824,1.959886871818173,0.3915794211152894,0.144908005767465
9.0,-0.9510565162951535,-0.2938926261462367,1.935701281842203,0.3907076393304762,0.15335121407583613
9.05,-0.9557930147983301,-0.28104168892606546,1.912415586767245,0.39005826632593976,0.1613927722212558
9.1,-0.960293685676943,-0.26791339748949855,1.8899681830212662,0.3896071249222163,0.16902592365519242
9.15,-0.9645574184577981,-0.2545207078751856,1.8682993465138402,0.389330032281917,0.17624613539718326
9.200000000000001,-0.9685831611286312,-0.24087683705085727,1.8473514036443195,0.38920321723337303,0.1830505813449539
9.25,-0.9723699203976766,-0.22699524986977349,1.8270688193361564,0.3892036428414906,0.18943772309486556
9.3,-0.9759167619387474,-0.2128896457825361,1.8073982196949945,0.3893092506510879,0.19540697347227887
9.35,-0.9792228106217657,-0.1985739453173906,1.7882883639003946,0.38949914124832286,0.20095842920509477
9.4,-0.9822872507286887,-0.18406227634233893,1.7696900772863489,0.3897537038656098,0.20609266067667353
9.450000000000001,-0.985109326154774,-0.1693689601226453,1.7515561552626073,0.3900547058663343,0.21081054827305967
9.5,-0.9876883405951377,-0.15450849718747384,1.733841245767694,0.3903853511881863,0.21511315637151385
9.55,-0.9900236577165576,-0.1394955530196144,1.7165017162992728,0.3907303152486832,0.2190016374328987
9.600000000000001,-0.9921147013144779,-0.12434494358242724,1.699495510204537,0.39107576244395514,0.22247715992744976
9.65,-0.9939609554551797,-0.10907162069827121,1.6827819957959718,0.3914093511982327,0.22554085492979847
9.700000000000001,-0.99556196460308,-0.09369065729286234,1.6663218109508502,0.3917202305343005,0.22819377717019929
9.75,-0.996917333733128,-0.07821723252011555,1.6500767051231515,0.39199903131574215,0.2304368771356184
9.8,-0.9980267284282716,-0.0626666167821519,1.6340093801148254,0.3922378546362722,0.23227098149308306
9.850000000000001,-0.99888987496197,-0.04705415665925702,1.6180833304945137,0.39243025927839936,0.2336967796773629
9.9,-0.9995065603657316,-0.03139525976465663,1.6022626841946181,0.3925712497118,0.2347148149617878
9.950000000000001,-0.9998766324816606,-0.01570537953906418,1.5865120435445113,0.39265726573155596,0.235325478732948
10.0,-1.0,-1.2246467991473532e-16,1.5707963267948966,0.3926861745293618,0.2355290070332004
10.05,-0.9998766324816606,0.015705379539063934,1.555080610045279,0.39265726573156334,0.23532547873295873
10.100000000000001,-0.9995065603657315,0.03139525976465728,1.5393299693951756,0.3925712497117878,0.2347148149618089
10.15,-0.99888987496197,0.04705415665925721,1.5235093230952832,0.392430259278396,0.23369677967736618
10.200000000000001,-0.9980267284282716,0.06266661678215253,1.5075832734749697,0.3922378546362757,0.23227098149306213
10.25,-0.9969173337331281,0.07821723252011487,1.4915159484666405,0.3919990313157505,0.23043687713560118
10.3,-0.99556196460308,0.09369065729286254,1.4752708426389398,0.391720230534311,0.22819377717021533
10.350000000000001,-0.9939609554551796,0.10907162069827185,1.4588106577938214,0.3914093511982294,0.2255408549298018
10.4,-0.9921147013144779,0.12434494358242744,1.4420971433852543,0.3910757624439469,0.22247715992744926
10.450000000000001,-0.9900236577165575,0.13949555301961458,1.4250909372905218,0.39073031524866864,0.21900163743290413
10.5,-0.9876883405951378,0.1545084971874736,1.4077514078221014,0.39038535118820594,0.2151131563715024
10.55,-0.9851093261547739,0.1693689601226459,1.3900364983271811,0.3900547058663515,0.21081054827305135
10.600000000000001,-0.9822872507286886,0.1840622763423391,1.3719025763034414,0.389753703865586,0.20609266067668858
10.65,-0.9792228106217656,0.19857394531739075,1.3533042896894016,0.3894991412483086,0.20095842920511714
10.700000000000001,-0.9759167619387473,0.2128896457825367,1.334194433894803,0.38930925065109134,0.19540697347226677
10.75,-0.9723699203976767,0.22699524986977326,1.3145238342536367,0.3892036428414974,0.18943772309485013
10.8,-0.9685831611286312,0.24087683705085744,1.2942412499454736,0.3892032172333817,0.18305058134496144
10.850000000000001,-0.964557418457798,0.25452070787518616,1.2732933070759527,0.3893300322819252,0.17624613539716705
10.9,-0.9602936856769431,0.26791339748949833,1.251624470568522,0.389607124922208,0.16902592365518526
10.950000000000001,-0.9557930147983301,0.28104168892606524,1.2291770668225481,0.39005826632591073,0.16139277222127785
11.0,-0.9510565162951538,0.2938926261462361,1.2058913717475954,0.3907076393304804,0.15335121407583924
11.05,-0.9460853588275453,0.3064535268264884,1.18170578177162,0.39157942111531974,0.14490800576745755
11.100000000000001,-0.9408807689542252,0.3187119948743453,1.156557088678023,0.3926972533299013,0.13607275708011696
11.15,-0.9354440308298675,0.33065593266182564,1.130380882521663,0.39408358131805016,0.12685868881854329
11.200000000000001,-0.9297764858882515,0.3422735529643443,1.1031121101781216,0.39575884489426877,0.11728353194526181
11.25,-0.9238795325112868,0.3535533905932737,1.0746858199318616,0.3977405060639747,0.10737057704671682
11.3,-0.917754625683981,0.36448431371070594,1.04503812437467,0.40004190508667736,0.09714987554581744
11.350000000000001,-0.9114032766354452,0.37505553481522985,1.0141074140236896,0.40267094647852353,0.0866595821180679
11.4,-0.9048270524660195,0.3852566213878946,0.9818358515025789,0.4056286321240378,0.07594741027789026
11.450000000000001,-0.8980275757606154,0.39507750618784543,0.9481711696544601,0.40890748067109056,0.06507214913414977
11.5,-0.8910065241883679,0.4045084971874736,0.9130687851951907,0.41248990140362873,0.054105158465497766
11.55,-0.8837656300886936,0.4135402871372808,0.876494221066834,0.41634662643146464,0.04313172219352396
11.600000000000001,-0.8763066800438634,0.4221639627510078,0.8384258043476026,0.42043534528822224,0.032252099417674734
11.65,-0.8686315144381912,0.4303710135019718,0.7988575718927244,0.4246997265356248,0.021582072226109306
11.700000000000001,-0.8607420270039436,0.4381533400219318,0.7578022734856995,0.42906904449768557,0.011252758264215595
11.75,-0.8526401643540921,0.44550326209418406,0.7152943146460304,0.4334586456228379,0.0014094442114188088
11.8,-0.844327925502015,0.45241352623300984,0.6713924332034157,0.4377714759861192,-0.007790783505910226
11.850000000000001,-0.8358073613682702,0.4588773128419906,0.6261818627476246,0.44190083711595407,-0.016182770134665958
11.9,-0.827080574274562,0.46488824294412556,0.5797757117532917,0.4457344336583394,-0.023598429382250236
11.950000000000001,-0.8181497174250232,0.4704403844771129,0.5323152901395066,0.44915962407733834,-0.029873162421618554
12.0,-0.8090169943749475,0.47552825814757677,0.4839691544535003,0.45206959838915606,-0.03485323461510251
12.05,-0.7996846584870907,0.4801468428384715,0.4349307235386549,0.4543700134624856,-0.03840357985514853
12.100000000000001,-0.7901550123756903,0.4842915805643156,0.3854144357899735,0.4559854572811548,-0.04041533551102364
12.15,-0.7804304073383297,0.4879583809693737,0.3356505649802192,0.45686503264473344,-0.04081232879234514
12.200000000000001,-0.770513242775789,0.4911436253643444,0.28587896350255776,0.4569863822059334,-0.039555773387462356
12.25,-0.7604059656000314,0.4938441702975688,0.23634213386154007,0.4563576315808068,-0.036646604655832055
12.3,-0.7501110696304594,0.49605735065723894,0.18727811625523,0.4550169856776198,-0.032125161168591765
12.350000000000001,-0.7396310949786093,0.49778098230154005,0.13891370449229776,0.4530300267385411,-0.026068258561817936
12.4,-0.7289686274214116,0.4990133642141358,0.09145845919515819,0.45048506613797795,-0.018584030154485065
12.450000000000001,-0.7181262977631889,0.4997532801828658,0.04509988523380515,0.44748713385909983,-0.00980516211670357
12.5,-0.7071067811865477,0.5,-2.4989825243776236e-15,0.4441513086113228,0.00011871480617178798
12.55,-0.6959127965923142,0.49975328018286574,-0.04370663352722505,0.4405960871800252,0.01102871192383556
12.600000000000001,-0.6845471059286886,0.4990133642141358,-0.08591347505124043,0.43693738279201594,0.022763791534613664
12.65,-0.673012513509773,0.49778098230153994,-0.1265413517787055,0.4332835675578459,0.03516682346452002
12.700000000000001,-0.6613118653236516,0.4960573506572389,-0.16553682386990562,0.42973177767019644,0.04808932188681006
12.75,-0.6494480483301841,0.49384417029756894,-0.2028698429353828,0.4263655198615763,0.0613947883796343
12.8,-0.6374239897486895,0.4911436253643443,-0.23853097016629402,0.4232534780920618,0.07496073993962812
12.850000000000001,-0.6252426563357044,0.4879583809693735,-0.2725283905658695,0.42044933019640907,0.08867960178953818
12.9,-0.6129070536529765,0.48429158056431554,-0.3048849158476682,0.4179923429279311,0.10245869577131994
12.950000000000001,-0.6004202253258841,0.48014684283847153,-0.33563511999719176,0.41590851082348834,0.11621956525455421
13.0,-0.5877852522924732,0.4755282581475768,-0.364822704961455,0.4142120271467431,0.12989685933697506
13.05,-0.575005252043278,0.4704403844771125,-0.39249815355914536,0.41290691199790797,0.14343696485411153
13.100000000000001,-0.5620833778521301,0.4648882429441255,-0.4187166943902143,0.4119886640933458,0.1567965342194492
13.15,-0.5490228179981321,0.45887731284199074,-0.44353657953392467,0.4114458423165082,0.16994101725164107
13.200000000000001,-0.5358267949789971,0.45241352623301,-0.46701765940318773,0.41126151729399596,0.18284326995564093
13.25,-0.5224985647159486,0.4455032620941838,-0.4892202290015957,0.4114145604739772,0.1954822845321369
13.3,-0.5090414157503711,0.4381533400219317,-0.5102041145915558,0.4118807584303789,0.20784206299260682
13.350000000000001,-0.49545866843240743,0.43037101350197177,-0.5300279680891501,0.4126337541548912,0.21991064106041108
13.4,-0.48175367410171527,0.42216396275100754,-0.5487487372104518,0.41364582606015277,0.23167925852193572
13.450000000000001,-0.46792981426057345,0.41354028713728097,-0.5664212815967935,0.41488852049030683,0.24314166572588441
13.5,-0.4539904997395469,0.4045084971874738,-0.5830981081633363,0.4163331558019301,0.2542935524568035
13.55,-0.43993916985591536,0.3950775061878453,-0.5988292022658188,0.41795121643990757,0.2651320840340495
