time,x,y,theta,right_vel,left_vel
0.0,0.9999000723101451,0.012721357426641959,1.5850184979836635,0.3534211118374024,0.2748134507401571
0.05,0.9996992568719137,0.026840291570180055,1.595636675570444,0.4141952241993603,0.28310661201688325
0.1,0.999307653658781,0.04260185224816904,1.6115071482837295,0.48726031818815924,0.2913285562957473
0.15,0.998722504584244,0.05696721624048307,1.6260866505119895,0.44499141097487654,0.2649975563050008
0.2,0.9980236425456013,0.06959419509458095,1.6390439672365882,0.3922378546362718,0.2322709814930783
0.25,0.9970049421109496,0.0844975430003701,1.6545535826422073,0.46458091868273754,0.27310418528003283
0.3,0.9956915366591181,0.10014195135397246,1.6711189409964977,0.48989589477657797,0.2853852978100294
0.35,0.9941728022094286,0.1152296349686504,1.6874263714638698,0.4750811579275712,0.27375485586124887
0.4,0.9923824384835356,0.1305107618183205,1.7043377026414923,0.48428353713731553,0.2755016707469143
0.45,0.9904113581328278,0.14518298927838877,1.7210157011457852,0.4684823065142236,0.262581090411843
0.5,0.988060324863777,0.16071575430796553,1.7392054778246575,0.5001759849497599,0.2756108407661506
0.55,0.9855804623724037,0.17530150397846608,1.7568595399608555,0.47428582485366433,0.25633444045615905
0.6000000000000001,0.9828767503324036,0.18966457630768657,1.7748793996494312,0.47210607662028836,0.24963867305762547
0.65,0.9799334092705757,0.20388605885517908,1.7934287609470565,0.47309167195950286,0.24408721149499424
0.7000000000000001,0.9766870715452751,0.21822594846121057,1.8129315451513344,0.48341866030522107,0.24264354667215993
0.75,0.9731889049221409,0.23238965715193316,1.83307836531948,0.4845928348032519,0.23586665988787348
0.8,0.9696344884659317,0.2456293560485969,1.8528321697225463,0.4604190238802287,0.21654489544731256
0.8500000000000001,0.9656233498671599,0.2594723341874597,1.8745519701812134,0.48993457317518885,0.2217888885002845
0.9,0.9614713267926932,0.27271828296573825,1.8964768121820321,0.4780902053328769,0.20741314359437554
0.95,0.9570536859840792,0.285799617261566,1.9193779521606595,0.48228186820472313,0.19955174501179127
1.0,0.9524779950299542,0.29839019096783637,1.942755465926504,0.4750772269428029,0.18646594588299392
1.05,0.9475843967948666,0.3109340594224411,1.9675190389570694,0.4853212670941891,0.17959814326004914
1.1,0.9424266660209586,0.32324557656166525,1.9934319050209175,0.48954225634736054,0.16963032963318675
1.15,0.9370635121914862,0.3351706534730908,2.02026114533423,0.4884665028917236,0.1572413138384829
1.2000000000000002,0.9314896371700885,0.3467252363517661,2.0481144880080184,0.48869312847885876,0.14482470040739662
1.25,0.9256284811714974,0.3580575605559429,2.077451657663311,0.4961138792965483,0.13392659960158096
1.3,0.9197637819131427,0.3686250481164026,2.106902599892639,0.4802106820686973,0.11661880269427623
1.35,0.9135131836034841,0.3791452999123421,2.138513548420393,0.4972789815162283,0.10702035771679479
1.4,0.9071370720399787,0.38914308183136836,2.170984731752354,0.4932277338845047,0.09234892731708846
1.4500000000000002,0.9004950044688587,0.3988478410807372,2.205108814382369,0.5010147597695443,0.07972978902861694
1.5,0.8934587059936702,0.4084113992643629,2.241587104724562,0.5183382578418579,0.06798899435799798
1.55,0.8863978871156037,0.417309249593482,2.278492856501375,0.5082824430561655,0.05265587791032126
1.6,0.8791366937730836,0.4257965990941859,2.316804965954918,0.512287168501339,0.03929816290204153
1.65,0.8716308200665976,0.43391835630181264,2.3567624174769235,0.5197122163256281,0.02641034568358408
1.7000000000000002,0.8638933223362703,0.4416470703475389,2.3982716009390943,0.5262607618606563,0.01380170677212679
1.75,0.8559035118597454,0.44899128816855527,2.4413998164405957,0.5341840703013009,0.0017369653444946757
1.8,0.847598474046728,0.4559892631801391,2.4864150769037288,0.5460266143557378,-0.009717341979237626
1.85,0.8391400422459925,0.46248877723911674,2.5323277233529256,0.5467985842277538,-0.02002421144134385
1.9,0.8305733767578751,0.4684668129966091,2.5787846024420156,0.5447035837566124,-0.02883813339264728
1.95,0.8216250017569529,0.47411205862060707,2.627136256484869,0.5597083515643533,-0.03722564896470256
2.0,0.8125417776966675,0.47924611576130366,2.6758442173417407,0.5582903113390915,-0.043042538745743264
2.0500000000000003,0.8032532741892707,0.48391478512608366,2.725105676875793,0.5607696379717642,-0.047396529115298736
2.1,0.7937904649038717,0.48810080561888847,2.7745455136555157,0.5606741521065911,-0.04969420319862712
2.15,0.7840720875237572,0.4918372297437627,2.8243638983560797,0.5646049179780585,-0.05043686844865724
2.2,0.774104491305968,0.49510975743632335,2.8742812272646323,0.5671702631005902,-0.049093056758085174
2.25,0.7640640326936954,0.49785949542470853,2.923193578826245,0.5589696018725672,-0.044886590246109546
2.3000000000000003,0.7537805288019359,0.5001418064177922,2.9717300780949576,0.5597000346140019,-0.0395160057404738
2.35,0.7432930783838098,0.5019405651640853,3.019489748050347,0.5575433875370576,-0.03208216746775064
2.4000000000000004,0.7325941185851724,0.5032534704903453,3.0663171079729534,0.5552112170848165,-0.02290433751526174
2.45,0.7217401779056952,0.5040720535232245,3.111806933405129,0.5495610181807103,-0.012041764932566257
2.5,0.7106361917690227,0.5044028915916587,3.1562188403241334,0.5484417371801668,0.0001465900319621744
2.5500000000000003,0.6993588548821462,0.5042379353935473,3.1991296302503596,0.5433639686424041,0.013601130047019377
2.6,0.6879199945092059,0.5035790507106721,3.240421904629539,0.5377997361734729,0.028018570998421387
2.6500000000000004,0.6763261178790612,0.5024294914610071,3.2800278049936384,0.5321531615264928,0.04319142863637459
2.7,0.6645787499649803,0.500792773912091,3.3179214823951875,0.5267718063948653,0.05894862859796311
2.75,0.6525713581126882,0.4986533051207738,3.3544260363577374,0.5264850766796405,0.07581157096914734
2.8000000000000003,0.640388033255877,0.496020411318981,3.3892810803446847,0.5229217817819397,0.09261259675789983
2.85,0.6281251293851623,0.49291935491147904,3.422251362847421,0.5158394552911241,0.10879893056598236
2.9000000000000004,0.6156312147077602,0.489317763647674,3.453783851492481,0.5156985115619643,0.12640852828962265
2.95,0.6030045733123008,0.4852425752142882,3.483673394569562,0.512107741330657,0.14310103667533902
3.0,0.5902007915527121,0.48068340832529094,3.512080990929576,0.5109426372901569,0.1602315711171442
3.0500000000000003,0.5772541364774885,0.47565460292297185,3.5389900486110517,0.5090439574083103,0.17683336874811512
3.1,0.5641828239311767,0.47016819721382147,3.5644310171465565,0.5070684762522053,0.19298244494967778
3.1500000000000004,0.5509606349029053,0.46421845958938357,3.5885224956972244,0.5067167980305495,0.20929113691119497
3.2,0.5376197307228043,0.45782450966748967,3.6112741632664247,0.5057262461722745,0.22484146136733002
3.25,0.5241307011176533,0.45097794642029976,3.6328028994256836,0.5064022330406253,0.2406153668769328
3.3000000000000003,0.5105028192342456,0.4436877966461721,3.653156990200187,0.5072542025578319,0.2559691312676713
3.35,0.4967326142339561,0.43595700656709707,3.672402826158479,0.5087245657360373,0.2711216526707014
3.4000000000000004,0.48282427978998405,0.42779273311437505,3.6905931665382434,0.5104965956108231,0.2859244921569376
3.45,0.4688183652858825,0.4192248829507313,3.7077343863774024,0.5112099898583341,0.2995899918440286
3.5,0.45470093338854634,0.4102527107113044,3.7239012411347674,0.5128145570493962,0.3132237575757532
3.5500000000000003,0.44046971103351545,0.4008818351528975,3.739149429065761,0.5148504312700004,0.32660119755402883
3.6,0.426114411580531,0.3911122495848939,3.753538817848322,0.5175718983412333,0.3399251232478821
3.65,0.41164477728653925,0.38095717586642075,3.767105283042863,0.5202263736353475,0.35273914901138675
3.7,0.3971061583430433,0.3704564518433084,3.779852068631005,0.5215043830872345,0.3641366597768374
3.75,0.38247187710880526,0.3596001295690352,3.791845792498508,0.5239481392321619,0.37587747420125833
3.8,0.3677356720499912,0.34839171443251526,3.8031299910070406,0.5268020935855733,0.3874910008876392
3.85,0.3529091403219083,0.3368482039393138,3.8137315744492413,0.5294020682655654,0.39851832206555493
3.9,0.33799846491084745,0.32498316012772643,3.823679921058099,0.5319127561454126,0.40909366220889604
3.95,0.32299218805380725,0.31279627130063936,3.833013518460319,0.5349368798589553,0.41970728230068616
4.0,0.3079243080925103,0.3003241705719081,3.841740552107766,0.5368339848187167,0.42909282867739423
4.05,0.2927862890807304,0.28756976530733347,3.849893775982892,0.5390892646675924,0.4384321797894927
4.1000000000000005,0.27756618266888994,0.2745325420964754,3.857504312925607,0.5418052833674236,0.447848037161065
4.15,0.2622682537218016,0.26122547927364925,3.8645922973641373,0.5443878873986198,0.45688190667601847
4.2,0.2469226351935526,0.24768467383805695,3.8711652010175217,0.5458973200939028,0.4647503614101445
4.25,0.2315087456550302,0.23390237481262804,3.877251553037297,0.5481141367711383,0.4729739883788499
4.3,0.21604303322023446,0.21990342288123294,3.8828625898352565,0.5497091899445203,0.4804371307104566
4.3500000000000005,0.20052353432125636,0.2056965482797391,3.888015403711964,0.5513186722291495,0.4877036860969587
4.4,0.1849593208799937,0.19130063480808515,3.8927218743081347,0.55253648486831,0.4944319096069466
4.45,0.16935834347978296,0.17673387862208895,3.8969933434835204,0.5533878526869429,0.5006536653365011
4.5,0.15371469610941113,0.16200170262023736,3.9008436599977863,0.5543505516976208,0.5068157799165597
4.55,0.13802743085946595,0.14711406635687163,3.9042836139349166,0.5552370667317855,0.5127684996067193
4.6000000000000005,0.12231251933086928,0.13209710956564003,3.9073192279108433,0.5554375197157222,0.517960803963543
4.65,0.10657741992288501,0.1169692126640822,3.909957795605711,0.555241953221015,0.5226670434078317
4.7,0.09081710566682347,0.10173684842150418,3.912207603797691,0.5550806078247853,0.5273051980472546
4.75,0.0750349755521396,0.08641457483785017,3.914074264906763,0.554647002775432,0.5316018038980013
4.800000000000001,0.05923840664087035,0.07102089875653278,3.915561993431753,0.5537927354303432,0.5354257166033042
