0,0,0,0,0.181689,0.23719
0.050042,0.009739,0,-0.004869,0.188966,0.245824
0.100083,0.019848,-4.9e-05,-0.009858,0.19237,0.250327
0.150125,0.03014,-0.000151,-0.014943,0.193865,0.252718
0.200167,0.040522,-0.000306,-0.020106,0.194428,0.254012
0.250209,0.050946,-0.000515,-0.025334,0.194543,0.254721
0.30025,0.061388,-0.00078,-0.030614,0.194443,0.25511
0.350292,0.071835,-0.0011,-0.035936,0.194244,0.255312
0.400334,0.082281,-0.001476,-0.041294,0.193998,0.255401
0.450375,0.09272,-0.001907,-0.046682,0.193728,0.255413
0.500417,0.103151,-0.002394,-0.052094,0.193443,0.255372
0.550459,0.113572,-0.002938,-0.057527,0.193147,0.255291
0.6005,0.123981,-0.003537,-0.062979,0.192837,0.255179
0.650542,0.134377,-0.004193,-0.068449,0.192513,0.25504
0.700584,0.144758,-0.004904,-0.073935,0.192172,0.25488
0.750626,0.155124,-0.005672,-0.079437,0.191812,0.254702
0.800667,0.165472,-0.006496,-0.084954,0.191432,0.254507
0.850709,0.175803,-0.007376,-0.090488,0.191029,0.254299
0.900751,0.186115,-0.008311,-0.096039,0.190603,0.254078
0.950792,0.196406,-0.009303,-0.101608,0.190152,0.253846
1.000834,0.206675,-0.01035,-0.107197,0.189677,0.253604
1.050876,0.216923,-0.011452,-0.112805,0.189175,0.253352
1.100917,0.227146,-0.012611,-0.118436,0.188647,0.253093
1.150959,0.237344,-0.013824,-0.12409,0.188092,0.252825
1.201001,0.247517,-0.015093,-0.12977,0.18751,0.25255
1.251043,0.257662,-0.016417,-0.135476,0.186901,0.252269
1.301084,0.267779,-0.017796,-0.141211,0.186266,0.25198
1.351126,0.277867,-0.01923,-0.146977,0.185603,0.251686
1.401168,0.287925,-0.020719,-0.152775,0.184912,0.251385
1.451209,0.29795,-0.022263,-0.158607,0.184195,0.25108
1.501251,0.307943,-0.023861,-0.164475,0.183451,0.250768
1.551293,0.317903,-0.025514,-0.170381,0.182681,0.250452
1.601334,0.327827,-0.027222,-0.176327,0.181883,0.25013
1.651376,0.337716,-0.028984,-0.182315,0.181059,0.249804
1.701418,0.347567,-0.0308,-0.188346,0.180209,0.249474
1.75146,0.357381,-0.03267,-0.194423,0.179333,0.24914
1.801501,0.367155,-0.034595,-0.200548,0.178431,0.248801
1.851543,0.376889,-0.036574,-0.206722,0.177503,0.248459
1.901585,0.386582,-0.038606,-0.212947,0.176549,0.248114
1.951626,0.396232,-0.040693,-0.219226,0.17557,0.247765
2.001668,0.405839,-0.042834,-0.22556,0.174566,0.247414
2.05171,0.415402,-0.045028,-0.231951,0.173537,0.24706
2.101751,0.424919,-0.047276,-0.238402,0.172483,0.246704
2.151793,0.434389,-0.049577,-0.244914,0.171404,0.246347
2.201835,0.443812,-0.051932,-0.251489,0.170301,0.245988
2.251877,0.453186,-0.054341,-0.258129,0.169174,0.245627
2.301918,0.462511,-0.056803,-0.264837,0.168023,0.245267
2.35196,0.471785,-0.059318,-0.271614,0.166848,0.244906
2.402002,0.481007,-0.061886,-0.278463,0.165649,0.244545
2.452043,0.490177,-0.064508,-0.285385,0.164427,0.244185
2.502085,0.499293,-0.067182,-0.292382,0.163181,0.243825
2.552127,0.508354,-0.06991,-0.299458,0.161913,0.243467
2.602168,0.51736,-0.07269,-0.306613,0.160622,0.243112
2.65221,0.526309,-0.075524,-0.31385,0.159308,0.242758
2.702252,0.5352,-0.07841,-0.321172,0.157973,0.242408
2.752294,0.544033,-0.081348,-0.32858,0.156615,0.24206
2.802335,0.552806,-0.084339,-0.336076,0.155235,0.241717
2.852377,0.561519,-0.087383,-0.343664,0.153834,0.241378
2.902419,0.570171,-0.090479,-0.351345,0.152411,0.241044
2.95246,0.57876,-0.093627,-0.359121,0.150968,0.240715
3.002502,0.587285,-0.096828,-0.366995,0.149504,0.240393
3.052544,0.595747,-0.10008,-0.374969,0.14802,0.240076
3.102585,0.604143,-0.103385,-0.383046,0.146515,0.239767
3.152627,0.612473,-0.106742,-0.391227,0.144992,0.239465
3.202669,0.620736,-0.11015,-0.399516,0.143448,0.239172
3.252711,0.628932,-0.113611,-0.407915,0.141887,0.238887
3.302752,0.637058,-0.117123,-0.416425,0.140306,0.238611
3.352794,0.645115,-0.120686,-0.42505,0.138708,0.238345
3.402836,0.653102,-0.124301,-0.433791,0.137093,0.238089
3.452877,0.661017,-0.127967,-0.442653,0.13546,0.237844
3.502919,0.66886,-0.131685,-0.451635,0.133811,0.237611
3.552961,0.676629,-0.135454,-0.460742,0.132147,0.237389
3.603003,0.684325,-0.139274,-0.469976,0.130467,0.237179
3.653044,0.691946,-0.143145,-0.479338,0.128772,0.236983
3.703086,0.699492,-0.147067,-0.488832,0.127063,0.236799
3.753128,0.706961,-0.15104,-0.49846,0.125342,0.236629
3.803169,0.714352,-0.155063,-0.508224,0.123607,0.236474
