t,x,y,theta,v,w,dvdt,dwdt
3.2,0.3100358786962255,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.25,0.3150358786962255,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.3000000000000003,0.3200358786962255,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.35,0.3250358786962255,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.4000000000000004,0.3300358786962255,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.45,0.33503587869622553,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.5,0.34003587869622554,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.5500000000000003,0.34503587869622554,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.6,0.35003587869622554,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.6500000000000004,0.35503587869622555,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.7,0.36003587869622555,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.75,0.36503587869622556,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.8000000000000003,0.37003587869622556,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.85,0.37503587869622557,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.9000000000000004,0.38003587869622557,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
3.95,0.3850358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.0,0.3900358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.05,0.3950358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.1000000000000005,0.4000358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.15,0.4050358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.2,0.4100358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.25,0.4150358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.3,0.4200358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.3500000000000005,0.4250358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.4,0.4300358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.45,0.4350358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.5,0.4400358786962256,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.55,0.44503587869622563,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.6000000000000005,0.45003587869622563,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.65,0.45503587869622564,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.7,0.46003587869622564,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.75,0.46503587869622565,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.800000000000001,0.47003587869622565,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.8500000000000005,0.47503587869622566,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.9,0.48003587869622566,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
4.95,0.48503587869622566,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.0,0.49003587869622567,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.050000000000001,0.4950358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.1000000000000005,0.5000358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.15,0.5050358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.2,0.5100358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.25,0.5150358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.300000000000001,0.5200358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.3500000000000005,0.5250358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.4,0.5300358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.45,0.5350358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.5,0.5400358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.550000000000001,0.5450358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.6000000000000005,0.5500358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.65,0.5550358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.7,0.5600358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.75,0.5650358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.800000000000001,0.5700358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.8500000000000005,0.5750358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.9,0.5800358786962257,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
5.95,0.5850358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.0,0.5900358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.050000000000001,0.5950358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.1000000000000005,0.6000358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.15,0.6050358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.2,0.6100358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.25,0.6150358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.300000000000001,0.6200358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.3500000000000005,0.6250358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.4,0.6300358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.45,0.6350358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.5,0.6400358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.550000000000001,0.6450358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.6000000000000005,0.6500358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.65,0.6550358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.7,0.6600358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.75,0.6650358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.800000000000001,0.6700358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.8500000000000005,0.6750358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.9,0.6800358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
6.95,0.6850358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.0,0.6900358786962258,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.050000000000001,0.6950358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.1000000000000005,0.7000358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.15,0.7050358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.2,0.7100358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.25,0.7150358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.300000000000001,0.7200358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.3500000000000005,0.7250358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.4,0.7300358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.45,0.7350358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.5,0.7400358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.550000000000001,0.7450358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.6000000000000005,0.7500358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.65,0.7550358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.7,0.7600358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.75,0.7650358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.800000000000001,0.7700358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.8500000000000005,0.7750358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.9,0.7800358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
7.95,0.7850358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.0,0.7900358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.05,0.7950358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.1,0.8000358786962259,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.15,0.805035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.200000000000001,0.810035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.25,0.815035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.3,0.820035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.35,0.825035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.4,0.830035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.450000000000001,0.835035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.5,0.840035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.55,0.845035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.6,0.850035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.65,0.855035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.700000000000001,0.860035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.75,0.865035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.8,0.870035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.85,0.875035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.9,0.880035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
8.950000000000001,0.885035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.0,0.890035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.05,0.895035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.1,0.900035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.15,0.905035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.200000000000001,0.910035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.25,0.915035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.3,0.920035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.35,0.925035878696226,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.4,0.9300358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.450000000000001,0.9350358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.5,0.9400358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.55,0.9450358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.600000000000001,0.9500358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.65,0.9550358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.700000000000001,0.9600358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.75,0.9650358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.8,0.9700358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.850000000000001,0.9750358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.9,0.9800358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
9.950000000000001,0.9850358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
10.0,0.9900358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
10.05,0.9950358786962261,-0.001370152130428577,0.0,0.10000000000000009,0.0,0.0,0.0
10.100000000000001,1.000035878696226,-0.001370152130428577,0.0,0.09999999999999787,0.0,-4.440892098500563e-14,0.0
10.15,1.005035878696226,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.200000000000001,1.0100358786962258,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.25,1.0150358786962257,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.3,1.0200358786962256,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.350000000000001,1.0250358786962255,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.4,1.0300358786962254,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.450000000000001,1.0350358786962253,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.5,1.0400358786962252,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.55,1.045035878696225,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.600000000000001,1.050035878696225,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.65,1.0550358786962248,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.700000000000001,1.0600358786962247,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.75,1.0650358786962246,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.8,1.0700358786962245,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.850000000000001,1.0750358786962244,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.9,1.0800358786962243,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
10.950000000000001,1.0850358786962242,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.0,1.090035878696224,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.05,1.095035878696224,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.100000000000001,1.1000358786962239,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.15,1.1050358786962238,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.200000000000001,1.1100358786962237,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.25,1.1150358786962236,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.3,1.1200358786962235,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.350000000000001,1.1250358786962233,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.4,1.1300358786962232,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.450000000000001,1.1350358786962231,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.5,1.140035878696223,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.55,1.145035878696223,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.600000000000001,1.1500358786962228,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.65,1.1550358786962227,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.700000000000001,1.1600358786962226,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.75,1.1650358786962225,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.8,1.1700358786962224,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.850000000000001,1.1750358786962223,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.9,1.1800358786962222,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
11.950000000000001,1.185035878696222,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.0,1.190035878696222,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.05,1.1950358786962219,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.100000000000001,1.2000358786962217,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.15,1.2050358786962216,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.200000000000001,1.2100358786962215,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.25,1.2150358786962214,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.3,1.2200358786962213,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.350000000000001,1.2250358786962212,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.4,1.230035878696221,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.450000000000001,1.235035878696221,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.5,1.240035878696221,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.55,1.2450358786962208,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.600000000000001,1.2500358786962207,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.65,1.2550358786962206,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.700000000000001,1.2600358786962205,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.75,1.2650358786962204,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.8,1.2700358786962203,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.850000000000001,1.2750358786962201,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.9,1.28003587869622,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
12.950000000000001,1.28503587869622,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.0,1.2900358786962198,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.05,1.2950358786962197,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.100000000000001,1.3000358786962196,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.15,1.3050358786962195,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.200000000000001,1.3100358786962194,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.25,1.3150358786962193,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.3,1.3200358786962192,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.350000000000001,1.325035878696219,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.4,1.330035878696219,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.450000000000001,1.3350358786962189,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.5,1.3400358786962188,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.55,1.3450358786962187,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.600000000000001,1.3500358786962185,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.65,1.3550358786962184,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.700000000000001,1.3600358786962183,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.75,1.3650358786962182,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.8,1.3700358786962181,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.850000000000001,1.375035878696218,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.9,1.380035878696218,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
13.950000000000001,1.3850358786962178,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
14.0,1.3900358786962177,-0.001370152130428577,0.0,0.09999999999999787,0.0,0.0,0.0
