time,x,y
194.567,3.490650355198832,-0.96705014685614
194.567,3.490650355198832,-0.96705014685614
194.567,3.490650355198832,-0.96705014685614
194.567,3.490650355198832,-0.96705014685614
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.617,3.505485919001233,-0.9537013450813706
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.667,3.520455601011011,-0.9401586761786518
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.717,3.535549924766746,-0.9264342905339892
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.767,3.5507625941933805,-0.9125375003312157
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.817,3.5660871096110105,-0.8984778774037137
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.867,3.581514177530627,-0.8842675923786599
194.917,3.597044525089414,-0.8699097240996564
194.917,3.597044525089414,-0.8699097240996564
194.917,3.597044525089414,-0.8699097240996564
194.917,3.597044525089414,-0.8699097240996564
194.917,3.597044525089414,-0.8699097240996564
194.917,3.597044525089414,-0.8699097240996564
194.917,3.597044525089414,-0.8699097240996564
194.917,3.597044525089414,-0.8699097240996564
194.917,3.597044525089414,-0.8699097240996564
194.917,3.597044525089414,-0.8699097240996564
194.917,3.597044525089414,-0.8699097240996564
194.917,3.597044525089414,-0.8699097240996564
